episode,time_alive,reward,loss,time_smooth,reward_smooth,loss_smooth
59,4.06239914894104,-2.71,0.0,6.882986958821615,-1.6926672220230103,0.0
60,2.3646652698516846,-5.0,0.0,6.482263278961182,-2.001833780606588,0.0
61,6.394509553909302,-2.86,0.0,6.509464526176453,-2.045167072614034,0.0
62,8.208012819290161,-1.1650014,0.0,6.7042429685592655,-1.9173337856928507,0.0
63,6.427969694137573,-2.4800007,0.0,6.624334836006165,-1.9938337643941244,0.0
64,6.343809127807617,-3.3750007,0.0,6.548286557197571,-2.0908337513605755,0.0
65,6.444324731826782,-0.6950016,0.0,6.551083262761434,-2.0268337885538736,0.0
66,2.3642489910125732,-5.0,0.0,6.362364943822225,-2.1461670955022174,0.0
67,7.659070253372192,-1.6050007,0.0,6.209165541330973,-2.317333682378133,0.0
68,5.861162185668945,-0.8650012,0.0,6.32573516368866,-2.179500389099121,0.0
69,2.3641979694366455,-5.0,0.0,6.110360987981161,-2.3276670455932615,0.0
70,4.046959161758423,-2.1500006,0.0,5.969392490386963,-2.3893336772918703,0.0
71,2.363769054412842,-5.0,0.0,5.836746867497762,-2.4691670099894205,0.0
72,6.4109275341033936,-2.855,0.0,5.779022161165873,-2.5156669775644938,0.0
73,6.411071538925171,-2.4450004,0.0,5.86505823135376,-2.4918336391448976,0.0
74,8.191763639450073,-0.4850011,0.0,6.025993140538533,-2.3413336753845213,0.0
75,4.046192407608032,-2.8000002,0.0,6.025454950332642,-2.3321670055389405,0.0
76,2.3644680976867676,-5.0,0.0,6.025440772374471,-2.3321670055389405,0.0
77,7.859675645828247,-1.1550012,0.0,6.10205975373586,-2.333500337600708,0.0
78,11.671994686126709,1.2799993,0.0,6.412296454111735,-2.124167029062907,0.0
79,4.046469449996948,-2.7550004,0.0,6.292417613665263,-2.167000349362691,0.0
80,2.3645248413085938,-5.0,0.0,5.88115557829539,-2.438500396410624,0.0
81,6.3936357498168945,-3.0250003,0.0,5.825071748097738,-2.5011670271555584,0.0
82,14.619969367980957,3.3150015,0.0,6.099265750249227,-2.298833648363749,0.0
83,8.05955171585083,-0.7650013,0.0,6.080427034695943,-2.2898336251576743,0.0
84,6.443501710891724,-3.1150007,0.0,6.118695465723674,-2.340500283241272,0.0
85,7.659529447555542,-1.5850008,0.0,6.295208088556925,-2.226666975021362,0.0
86,6.360852479934692,-2.2100003,0.0,6.294103701909383,-2.217666975657145,0.0
87,6.39326024055481,-2.8249998,0.0,6.019881550470988,-2.411333767573039,0.0
88,8.409721612930298,-1.3400013,0.0,6.087073604265849,-2.3556671301523844,0.0
89,8.757968425750732,-0.7750015,0.0,6.243592580159505,-2.2911671797434487,0.0
90,6.444118976593018,-2.7349997,6.207106113433838,6.3795743703842165,-2.215667168299357,0.20690353711446127
91,14.786202430725098,3.334999,6.071515083312988,6.659297466278076,-2.009167202313741,0.4092873732248942
92,13.953519582748413,4.7649984,6.012705326080322,6.850814358393351,-1.8115005413691203,0.6097108840942382
93,2.330716133117676,-5.0,6.049647331237793,6.714239239692688,-1.8955005168914796,0.811365795135498
94,15.569096326828003,3.7699995,5.908616542816162,7.021748812993367,-1.6573338429133098,1.0083196798960368
95,6.4267590045928955,-2.9350002,11.722434997558594,7.021163288752238,-1.732000462214152,1.39906751314799
96,8.07665729522705,-1.7650008,17.285526275634766,7.21157689889272,-1.6241671562194824,1.9752517223358155
97,4.029024600982666,-3.13,0.35087844729423523,7.090575377146403,-1.6750004688898723,1.9869476705789566
98,2.314565896987915,-5.0,5.805293083190918,6.972355500857035,-1.8128337621688844,2.180457440018654
99,6.394294500350952,-2.7950003,11.267378807067871,7.106692051887512,-1.7393337726593017,2.556036733587583
100,8.958053827285767,-1.5300009,5.918605804443359,7.27039520740509,-1.7186671177546182,2.753323593735695
101,6.426863193511963,-2.8100002,0.5634457468986511,7.405831678708394,-1.6456671237945557,2.7721051186323167
102,6.361732244491577,-2.65,21.149765014648438,7.404191835721334,-1.638833793004354,3.4770972857872646
103,7.7083165645599365,-2.2200003,10.30774974822998,7.447433336575826,-1.6313337882359822,3.820688944061597
104,8.258944988250732,-1.1300011,7.571791172027588,7.449672714869181,-1.6528337876001993,4.073081983129184
105,14.40292739868164,2.7849994,6.917482852935791,7.794897214571635,-1.4666671355565388,4.30366474489371
106,8.126038551330566,-1.8750002,6.0611772537231445,7.986949563026428,-1.3625004768371582,4.505703986684481
107,6.164343357086182,-0.9650011,2.924555778503418,7.930438486735026,-1.3561671415964762,4.603189179301262
108,2.6275293827056885,-4.89,5.156362056732178,7.628956309954325,-1.5618337790171306,4.775067914525668
109,6.343940496444702,-3.4750004,2.784735679626465,7.70553867816925,-1.5858337799708049,4.867892437179884
110,6.394009590148926,-3.2350004,8.26344108581543,7.839854836463928,-1.5270004590352377,5.143340473373731
111,6.477097034454346,-2.7150002,4.904055118560791,7.842636879285177,-1.516667119661967,5.306808977325757
112,6.360947847366333,-3.0800004,3.6652581691741943,7.5673361619313555,-1.7298338492711385,5.428984249631564
113,6.41105580329895,-2.565,3.199188709259033,7.512386298179626,-1.7898338079452514,5.535623873273532
114,8.241968154907227,-1.2950008,2.495845317840576,7.57233517964681,-1.729167143503825,5.618818717201551
115,8.225653886795044,-1.9950008,4.39008903503418,7.591205994288127,-1.7428338130315144,5.765155018369357
116,6.477128267288208,-2.9299998,4.1037211418151855,7.595081853866577,-1.7668337980906168,5.90194572309653
117,8.009527683258057,-1.3700011,4.2031426429748535,7.6489574352900185,-1.7183338403701782,6.042050477862358
118,7.858859539031982,-1.8600011,2.843418598175049,7.630595366160075,-1.7356671651204427,6.136831097801527
119,7.60961651802063,-2.1550004,5.2526021003723145,7.592316969235738,-1.78166712919871,6.311917834480604
120,7.7259204387664795,-2.0700004,5.1191325187683105,7.63504368464152,-1.7595004876454672,6.275652047991753
121,6.377302408218384,-2.98,2.762968063354492,7.354747017224629,-1.9700004577636718,6.165367147326469
122,6.3943190574646,-2.6,1.8767774105072021,7.102773666381836,-2.2155004024505613,6.027502883474032
123,8.45875072479248,-1.4050009,2.444850206375122,7.307041486104329,-2.095667099952698,5.907342979311943
124,14.586128950119019,2.5650015,2.155818462371826,7.274275906880697,-2.1358337004979453,5.782249709963798
125,6.3776164054870605,-2.9399998,2.075411319732666,7.272637820243835,-2.1360003550847373,5.460682254036268
126,7.993114709854126,-1.7350006,3.8111939430236816,7.2698530673980715,-2.1350003480911255,5.011537842949232
127,14.385680913925171,1.7850027,2.887960195541382,7.615074944496155,-1.9711669206619262,5.096107234557469
128,6.360053539276123,-2.965,2.382962465286255,7.749924532572428,-1.90333358446757,4.982029547293981
129,11.656394004821777,0.67000055,2.5339479446411133,7.925327849388123,-1.7878335555394491,4.690915185213089
130,7.975183486938477,0.70999813,2.2513887882232666,7.8925655047098795,-1.7131669203440347,4.568674618005753
131,3.563795328140259,-5.0,4.93986177444458,7.79712990919749,-1.7861669143040975,4.714555152257284
132,6.410880088806152,-2.415,2.6972477436065674,7.798768170674642,-1.7783335765202841,4.099471243222554
133,16.301326990127563,4.2749977,8.193328857421875,8.085201851526897,-1.561833643913269,4.028990546862285
134,7.976024389266968,-1.6250012,2.446531295776367,8.075771164894103,-1.5783336480458579,3.8581485509872437
135,5.045233964920044,-2.2350006,2.6767945289611816,7.763848050435384,-1.7456669807434082,3.716792273521423
136,3.4132890701293945,-5.0,1.9898487329483032,7.606756401062012,-1.849833639462789,3.5810813228289287
137,7.926237344741821,-2.0800006,1.9128583669662476,7.665486200650533,-1.887000290552775,3.5473580757776895
138,6.3772292137146,-3.0900002,2.228963851928711,7.790476195017496,-1.8270003000895183,3.449778135617574
139,6.426804542541504,-3.125,6.696440696716309,7.79323832988739,-1.815333620707194,3.580168302853902
140,3.7461097240448,-2.81,5.990510940551758,7.704975001017252,-1.8011669397354126,3.5044039646784464
141,2.615042209625244,-4.84,2.277906894683838,7.576239840189616,-1.872000273068746,3.4168656905492147
142,6.443753480911255,-2.7150002,7.058501243591309,7.5790000279744465,-1.8598335981369019,3.529973793029785
143,12.77099609375,1.5899987,5.912715911865234,7.7909980376561485,-1.721333638827006,3.6204246997833254
144,7.659991502761841,-2.0550005,4.89551305770874,7.771598815917969,-1.746666963895162,3.700413624445597
145,6.377315282821655,-2.86,2.0244789123535156,7.709987529118856,-1.7755002657572427,3.6215599536895753
146,6.427157878875732,-2.78,6.838487148284912,7.708321849505107,-1.7705002705256143,3.7127188205718995
147,16.317864656448364,4.204997,5.665260314941406,7.985266415278117,-1.5846669991811118,3.761456076304118
148,6.360922574996948,-3.3100004,2.1559221744537354,7.935335183143616,-1.6330003102620443,3.738539528846741
149,6.427097797393799,-3.2250004,3.9683780670166016,7.895917892456055,-1.6686669747034708,3.695732061068217
150,3.896538257598877,-3.3600006,2.512960910797119,7.768271819750468,-1.7116669813791912,3.608859674135844
151,2.5636868476867676,-4.92,3.38570237159729,7.64115130106608,-1.7763336499532063,3.6296174844106037
152,6.411916494369507,-3.14,4.0101165771484375,7.641737882296244,-1.7943336566289265,3.7007287899653116
153,11.987969636917114,0.7999997,2.9990899562835693,7.7593785127003985,-1.7208336353302003,3.7192034482955934
154,7.659997224807739,-2.2450004,2.339087724685669,7.528507455190023,-1.8811670303344727,3.725312423706055
155,7.975725173950195,-1.740001,1.9134521484375,7.5817777474721275,-1.8411670684814454,3.7199137846628827
156,12.005810260772705,1.7349992,2.6383297443389893,7.71553426583608,-1.7255004088083903,3.6808183113733928
157,6.39265251159668,-2.8250003,2.276319742202759,7.449099985758464,-1.8791671752929688,3.6604302962621054
158,6.394303798675537,-3.3150003,2.0325400829315186,7.450241661071777,-1.890833854675293,3.6487495501836142
159,6.378415584564209,-2.5599997,3.256253957748413,7.274309047063192,-1.9985005299250285,3.6728264172871907
160,6.476335763931274,-2.8950005,1.963021159172058,7.224347456296285,-2.118667149543762,3.6632141629854837
161,8.592119932174683,-2.1350002,2.502480983734131,7.391958276430766,-2.0231671571731566,3.581968136628469
162,6.377572774887085,-2.48,1.867107629776001,7.390848032633463,-2.0253338257471722,3.5542967995007833
163,6.426494836807251,-3.045,2.4652915000915527,7.06168696085612,-2.269333751996358,3.363362220923106
164,12.006669282913208,1.2949991,2.6188547611236572,7.196041790644328,-2.1720004081726074,3.3691063364346823
165,7.991362571716309,-1.3950012,2.2573130130767822,7.294246077537537,-2.1440004269282023,3.3551236192385354
166,6.427705526351929,-2.8749998,4.751749038696289,7.394726626078287,-2.073167085647583,3.4471869627634684
167,6.3780517578125,-2.41,4.502558708190918,7.34312043984731,-2.0841670672098798,3.5335103074709573
168,7.891902923583984,-1.9250004,2.864877700805664,7.3936095635096235,-2.045333743095398,3.554707435766856
169,6.411493301391602,-2.995,1.887451410293579,7.3930991888046265,-2.041000405947367,3.3944077928860983
170,6.392933368682861,-2.96,2.0972843170166016,7.481326643625895,-2.0460004091262816,3.264633572101593
171,8.659143686294556,-0.9700012,1.8639817237854004,7.682796692848205,-1.917000444730123,3.2508360664049785
172,8.075784683227539,-1.3700011,1.832259178161621,7.737197732925415,-1.8721671422322592,3.0766279975573223
173,6.393523931503296,-2.51,2.3337855339050293,7.524615327517192,-2.0088337659835815,2.957330318291982
174,7.859448432922363,-1.6700006,6.403275012969971,7.531263891855875,-1.9960004329681396,3.007589050134023
175,6.460366487503052,-2.94,2.4161343574523926,7.534032265345256,-1.9986671050389608,3.020644231637319
176,6.394671440124512,-3.5100005,3.2356362342834473,7.532949384053548,-2.023000454902649,2.9005492011706036
177,8.924607276916504,-0.64500093,2.026824951171875,7.286507471402486,-2.1846670548121137,2.7792680223782855
178,8.791387796401978,-1.4450011,24.971908569335938,7.367522978782654,-2.1225004116694133,3.5398009022076926
179,7.609721660614014,-2.1000006,6.382647514343262,7.406943774223327,-2.085000419616699,3.6202765504519143
180,8.458530902862549,-1.1600008,4.8545002937316895,7.5590101957321165,-2.011667092641195,3.6983278632164
181,6.394348859786987,-2.8450003,1.928836464881897,7.686698929468791,-1.9425004323323567,3.649765666325887
182,6.377781391143799,-3.1200004,2.9060962200164795,7.6855610926946,-1.941833774248759,3.6129649877548218
183,6.459764719009399,-2.8650002,5.847720146179199,7.50128759543101,-2.06400043964386,3.7079193274180096
184,7.609915494918823,-1.9650006,2.3017492294311523,7.499618204434713,-2.054667115211487,3.7066747109095255
185,8.624960899353027,-1.6450005,5.9821038246154785,7.521259395281474,-2.051500431696574,3.8422964334487917
186,6.393760681152344,-2.9099996,8.02927303314209,7.334191075960795,-2.2063337246576946,4.021994543075562
187,6.394211530685425,-2.8799999,14.761354446411133,7.334243043263753,-2.208167044321696,4.438162366549174
188,6.427254676818848,-3.2600002,5.83422327041626,7.3353414058685305,-2.2063337087631227,4.564885139465332
189,11.639020919799805,0.39000082,3.4764349460601807,7.51069491704305,-2.1080003579457602,4.572224505742391
190,11.539567947387695,0.36499834,9.211753845214844,7.679469323158264,-1.9993337313334147,4.813848928610484
191,7.642487049102783,-2.3550003,2.7200841903686523,7.6478148937225345,-2.006667065620422,4.821102368831634
192,8.158922910690308,-1.9500005,11.5646333694458,7.707193231582641,-1.989000415802002,5.144353226820628
193,14.902987957000732,3.9349957,1.905826210975647,7.989743002255758,-1.7563338915506999,5.125704383850097
194,14.969072341918945,3.1849995,8.903206825256348,8.088489770889282,-1.693333880106608,5.335182785987854
195,7.676288604736328,-2.405,3.3193836212158203,8.077987305323283,-1.7270005067189536,5.370585139592489
196,8.44205355644226,-1.365001,12.464702606201172,8.145132239659628,-1.6766672134399414,5.6276835918426515
197,6.428868055343628,-3.3700004,7.394180774688721,8.146826116243998,-1.7086672226587931,5.724070994059245
198,8.058318376541138,-1.8800006,14.898176193237305,8.152373298009236,-1.7071672280629475,6.125180943806966
199,6.359709978103638,-2.96,4.978544235229492,8.150647187232972,-1.706000566482544,6.22821737130483
200,6.444000482559204,-3.1950002,3.381694793701172,8.152349424362182,-1.7138339042663575,6.271031053860982
201,6.377624034881592,-3.3250005,4.876783847808838,8.076298769315084,-1.7923338810602825,6.37145779132843
202,11.605287551879883,0.505002,9.69554328918457,8.193948864936829,-1.7298337777455648,6.633567261695862
203,7.726573705673218,-2.0000002,4.104654788970947,8.23838385740916,-1.712833786010742,6.692596236864726
204,6.377068042755127,-3.16,2.7204270362854004,8.188971177736919,-1.7625004371007285,6.569834637641907
205,6.411252021789551,-2.8899999,3.0033516883850098,8.187334028879802,-1.7608337640762328,6.589408548672994
206,6.376949787139893,-3.145,9.197465896606445,8.186743307113648,-1.7486670811971028,6.78813620408376
207,14.653147220611572,3.2249994,3.069157123565674,8.37769463857015,-1.6196670691172281,6.822880609830221
208,8.025713682174683,-1.5700009,8.421128273010254,8.352172168095906,-1.6238337278366088,6.271187933286031
209,14.36950159072876,2.1750016,5.158993721008301,8.577498165766398,-1.4813336531321208,6.230399473508199
210,6.426994562149048,-2.695,5.638683319091797,8.509780287742615,-1.5325002908706664,6.25653890768687
211,6.427672624588013,-2.8750002,4.041067123413086,8.510891079902649,-1.5335002899169923,6.326946596304576
212,8.758123636245728,-0.9850006,3.6119911670684814,8.590235821406047,-1.4623336315155029,6.350476427872976
213,6.39428973197937,-2.9250002,7.241179466247559,8.588053321838379,-1.4643336296081544,6.396925071875255
214,6.410482406616211,-2.6250002,4.560123443603516,8.548072218894958,-1.4863336165746053,6.472204212347666
215,6.178906440734863,-0.7650008,7.177247047424316,8.466537070274352,-1.4570002953211467,6.512042319774627
216,2.679814100265503,-5.0,5.260415077209473,8.342738850911458,-1.5266669750213624,6.419747054576874
217,7.65917444229126,-2.1700003,5.573150157928467,8.38490428129832,-1.5030003229777018,6.113473578294118
218,6.411353826522827,-2.895,6.512813568115234,8.38437425295512,-1.4908336480458577,6.136093254884084
219,8.424919843673706,-1.3000009,4.167647361755371,8.277237550417583,-1.5471670389175416,6.159133668740591
220,6.410572052001953,-3.0749998,5.965697288513184,8.106271020571391,-1.661833643913269,6.050931783517202
221,7.792928457260132,-1.7750006,5.080320835113525,8.111285734176636,-1.6425003210703533,6.129606338342031
222,8.908086061477661,-0.50500107,7.770208358764648,8.13625783920288,-1.5943336725234984,6.003125504652659
223,6.393667221069336,-3.125,3.1695122718811035,7.852613814671835,-1.8296668608983357,6.045248373349508
224,6.461138486862183,-3.0950003,5.625975608825684,7.569016019503276,-2.0390001853307087,5.936007332801819
225,6.377772331237793,-3.2300003,3.225762128829956,7.525732143719991,-2.066500194867452,5.932886616388957
226,7.9253761768341064,-1.8700006,4.888306140899658,7.508509564399719,-2.0833335161209106,5.680340067545573
227,6.444581747055054,-3.3500004,6.6408233642578125,7.509033354123433,-2.082666850090027,5.655228153864543
228,8.790509939193726,-0.55000114,7.4570231437683105,7.533439739545186,-2.038333535194397,5.407189718882242
229,6.44453763961792,-3.0950003,4.599403381347656,7.536267328262329,-2.0428335428237916,5.394551690419515
230,6.394874334335327,-3.3100004,13.361905097961426,7.5346297899882,-2.046666884422302,5.72722536722819
231,11.554398536682129,1.139998,5.381650924682617,7.707188940048217,-1.8978336016337076,5.74405426979065
232,6.211271047592163,-1.6750007,2.5700430870056152,7.527388389905294,-1.97050035794576,5.5065375963846845
233,3.3303730487823486,-5.0,7.405896186828613,7.380848368008931,-2.070500349998474,5.616578976313273
234,7.692367076873779,-1.7900009,4.462218761444092,7.4246916691462195,-2.0248337109883625,5.67463870048523
235,7.6262664794921875,-2.1200006,6.206581115722656,7.465192151069641,-1.9991670687993368,5.781413014729818
236,6.427555561065674,-2.815,5.494120121002197,7.4668790102005005,-1.9881670713424682,5.657968155543009
237,6.4447853565216064,-3.0950003,5.641249179840088,7.193266948064168,-2.198833727836609,5.743704557418823
238,6.344035625457764,-2.8,6.467356204986572,7.137211012840271,-2.239833696683248,5.678578821818034
239,7.924454927444458,-1.9250004,7.124913692474365,6.922376124064128,-2.376500431696574,5.744109487533569
240,8.991678714752197,-0.9650011,9.520414352416992,7.007865595817566,-2.3188338041305543,5.873500521977743
241,7.694267272949219,-1.9300008,4.228888511657715,7.050085417429606,-2.2873338222503663,5.87976123491923
242,6.325907468795776,-2.5749998,13.08133316040039,6.969011545181274,-2.3403337955474854,6.195405968030294
243,15.568830013275146,3.2800016,9.553670883178711,7.2748295545578,-2.133500401178996,6.272489015261332
244,11.573195695877075,0.18999863,9.261626243591309,7.446919997533162,-2.0396671056747437,6.429205775260925
245,6.37703275680542,-3.0150003,11.732036590576172,7.453524208068847,-2.1146670897801716,6.581032093365987
246,3.8289451599121094,-2.98,10.280073165893555,7.4918285767237345,-2.047333757082621,6.748354029655457
247,3.446847915649414,-5.0,10.280073165893555,7.35141769250234,-2.1416670799255373,6.9052514632542925
248,7.993177175521851,-2.0150003,7.255324363708496,7.404145137468974,-2.1123337586720785,6.930001823107402
249,6.443617105484009,-2.7900002,5.487865924835205,7.338101712862651,-2.1620004018147787,6.974009108543396
250,8.492539882659912,-1.0700011,4.533829212188721,7.407500640551249,-2.095167112350464,6.926280172665914
251,8.874746322631836,-1.0150013,9.047632217407227,7.44356123606364,-2.0698338031768797,7.058523885409037
252,7.626285791397095,-2.5050004,9.374244689941406,7.400834560394287,-2.1365004460016888,7.111991763114929
253,6.427189826965332,-3.065,5.799200534820557,7.4019519805908205,-2.1345004479090375,7.199648038546244
254,8.658099889755249,-1.170001,4.928561210632324,7.475184027353922,-2.070333806673686,7.176400891939799
255,6.411092042922974,-2.7800002,7.101792812347412,7.476294684410095,-2.0553338050842287,7.305601914723714
256,7.19334602355957,-2.9350002,8.55212116241455,7.451893679300944,-2.090833791097005,7.427729082107544
257,7.959338188171387,-2.3800008,7.783158779144287,7.502385560671488,-2.0585004727045697,7.4658069292704266
258,11.58861756324768,0.32000065,8.234639167785645,7.59565581480662,-2.029500412940979,7.491727463404337
259,8.84228801727295,-1.0650012,5.985357761383057,7.675580827395121,-1.9618337790171305,7.537925942738851
260,6.376885414123535,-2.4950001,5.814436435699463,7.674981196721395,-1.9346671024958293,7.286343653996785
261,7.726152658462524,-2.2500005,5.179318428039551,7.547373000780741,-2.047667050361633,7.279599237442016
262,8.957974672317505,-0.77000093,7.710766792297363,7.638929788271586,-2.017500392595927,7.4509566942850745
263,6.394567251205444,-2.9,8.429750442504883,7.741069595019023,-1.9475003957748414,7.485085169474284
264,7.609562397003174,-1.7050004,10.209708213806152,7.738309439023336,-1.9446670452753703,7.676668151219686
265,6.460047960281372,-3.3600001,5.392308712005615,7.699435488382975,-1.986000363032023,7.649525737762451
266,6.393902063369751,-2.89,11.928718566894531,7.698313705126444,-1.9885003646214803,7.864012352625529
267,6.395262241363525,-2.725,3.5264999866485596,7.696662934621175,-1.9761670192082723,7.793520712852478
268,7.825365781784058,-1.4600008,7.921199321746826,7.746040606498719,-1.9315003792444865,7.84198215007782
269,14.968888282775879,2.7500014,6.903780460357666,7.980855051676432,-1.7756669839223227,7.834611042340597
270,8.942590951919556,-0.6100011,4.6381378173828125,7.979218792915344,-1.7638336499532064,7.67186849117279
271,6.426666736602783,-2.535,6.866122722625732,7.936965441703796,-1.784000293413798,7.7597762982050575
272,11.65563154220581,0.4699993,6.597076892852783,8.114622910817465,-1.6825003226598103,7.543634422620138
273,6.410432815551758,-3.0500002,5.1486735343933105,7.809343004226685,-1.8935003836949666,7.396801177660624
274,14.386635780334473,2.7049985,5.703185081481934,7.903124340375265,-1.8096670548121134,7.278186472256978
275,6.360917568206787,-2.585,4.631983757019043,7.902587167421976,-1.795333711306254,7.041518044471741
276,8.192015647888184,-0.8600006,14.554767608642578,8.048022850354512,-1.7246670643488566,7.184007859230041
277,8.325686693191528,-1.5200009,7.626984596252441,8.210650809605916,-1.6086670955022175,7.095571573575338
278,8.376821279525757,-1.720001,6.596733570098877,8.223438946406047,-1.5988337834676107,7.073618547121684
279,3.8285489082336426,-2.99,6.47434139251709,8.136270006497702,-1.6055004437764486,7.10650106271108
280,3.3628015518188477,-5.0,6.47434139251709,7.965278728802999,-1.7365004062652587,7.171184802055359
281,7.676361799240112,-1.7050006,14.598411560058594,7.925332578023275,-1.7595003843307495,7.356210780143738
282,6.377869129180908,-3.2950006,8.113871574401855,7.883718689282735,-1.785833724339803,7.314198342959086
283,6.410115718841553,-3.0099998,7.933830738067627,7.883149552345276,-1.7840003808339437,7.385352683067322
284,6.510714530944824,-2.7099998,3.113973379135132,7.811570040384928,-1.8353336731592813,7.324866422017416
285,6.46110725402832,-2.78,4.802748680114746,7.81323721408844,-1.8353336652119954,7.24823161760966
286,7.908625602722168,-1.8800004,7.762618541717529,7.837079866727193,-1.8001670042673747,7.221914863586425
287,6.3939831256866455,-2.8700001,3.895782947540283,7.7849013646443685,-1.8165003140767415,7.092335669199626
288,6.427308797836304,-3.205,3.6375575065612793,7.612857739130656,-1.9340003331502278,6.93909961382548
289,7.926625490188599,-2.1450007,7.7681684494018555,7.582335654894511,-1.9700003147125245,6.99852663675944
