episode,timestep,reward,length
76,1547,-4.529999993741512,14
77,1559,-4.659999996423721,12
78,1571,-4.699999997392297,12
79,1590,-4.55999999679625,19
80,1647,-3.36999998614192,57
81,1679,-4.1999999936670065,32
82,1726,-3.6699999887496233,47
83,1747,-4.409999994561076,21
84,1770,-4.319999992847443,23
85,1782,-4.659999996423721,12
86,1805,-4.449999995529652,23
87,1825,-4.419999994337559,20
88,1878,-3.8999999966472387,53
89,1902,-4.389999995008111,24
90,1927,-4.0999999884516,25
91,1985,-3.449999988079071,58
92,1996,-4.799999998882413,11
93,2006,-4.799999998882413,10
94,2026,-4.49999999627471,20
95,2057,-4.1199999917298555,31
96,2068,-4.709999997168779,11
97,2078,-4.799999998882413,10
98,2106,-4.309999994933605,28
99,2118,-4.709999997168779,12
100,2130,-4.709999997168779,12
101,2142,-4.619999995455146,12
102,2158,-4.389999991282821,16
103,2160,-5.0,2
104,2182,-4.51999999769032,22
105,2195,-4.659999996423721,13
106,2208,-4.649999996647239,13
107,2218,-4.799999998882413,10
108,2220,-5.0,2
109,2224,-4.980000000447035,4
110,2233,-4.8099999986588955,9
111,2254,-4.419999994337559,21
112,2274,-4.49999999627471,20
113,2293,-4.55999999679625,19
114,2320,-4.309999994933605,27
115,2323,-4.949999999254942,3
116,2326,-4.990000000223517,3
117,2348,-4.319999992847443,22
118,2359,-4.749999998137355,11
119,2370,-4.749999998137355,11
120,2402,-4.059999991208315,32
121,2418,-4.479999992996454,16
122,2450,-4.189999993890524,32
123,2461,-4.749999998137355,11
124,2473,-4.699999997392297,12
125,2494,-4.489999996498227,21
126,2497,-4.949999999254942,3
127,2505,-4.739999996498227,8
128,2518,-4.689999997615814,13
129,2531,-4.659999996423721,13
130,2538,-4.950000001117587,7
131,2564,-4.439999997615814,26
132,2586,-4.279999991878867,22
133,2615,-4.259999994188547,29
134,2649,-4.059999991208315,34
135,2713,-3.0299999807029963,64
136,2743,-4.1999999936670065,30
137,2793,-3.5299999862909317,50
138,2819,-4.47999999858439,26
139,2833,-4.559999994933605,14
140,2856,-4.30999999307096,23
141,2867,-4.749999998137355,11
142,2878,-4.759999997913837,11
143,2912,-4.09999999217689,34
144,2964,-3.5899999886751175,52
145,2974,-4.799999998882413,10
146,2985,-4.749999998137355,11
147,3008,-4.489999996498227,23
148,3020,-4.699999997392297,12
149,3033,-4.609999995678663,13
150,3042,-4.8599999994039536,9
151,3055,-4.659999996423721,13
152,3067,-4.699999997392297,12
153,3080,-4.689999997615814,13
154,3104,-4.179999990388751,24
155,3114,-4.759999997913837,10
156,3126,-4.759999997913837,12
157,3136,-4.849999999627471,10
158,3147,-4.749999998137355,11
159,3158,-4.749999998137355,11
160,3170,-4.659999996423721,12
161,3172,-5.0,2
162,3177,-4.889999998733401,5
163,3223,-3.7699999902397394,46
164,3233,-4.799999998882413,10
165,3246,-4.649999996647239,13
166,3254,-4.8599999994039536,8
167,3274,-4.509999996051192,20
168,3284,-4.849999999627471,10
169,3302,-4.519999995827675,18
170,3330,-4.309999994933605,28
171,3341,-4.759999997913837,11
172,3352,-4.669999996200204,11
173,3366,-4.649999996647239,14
174,3386,-4.469999995082617,20
175,3406,-4.49999999627471,20
176,3491,5.1100001111626625,85
177,3526,-3.9899999909102917,35
178,3529,-4.949999999254942,3
179,3535,-4.879999998956919,6
180,3546,-4.839999999850988,11
181,3594,-3.549999985843897,48
182,3602,-4.8599999994039536,8
183,3662,-3.319999985396862,60
184,3685,-4.489999996498227,23
185,3695,-4.849999999627471,10
186,3714,-4.509999996051192,19
187,3731,-4.740000000223517,17
188,3744,-4.619999995455146,13
189,3757,-4.649999996647239,13
190,3768,-4.669999996200204,11
191,3803,-3.7899999860674143,35
192,3813,-4.839999999850988,10
193,3824,-4.709999997168779,11
194,3843,-4.519999995827675,19
195,3855,-4.669999996200204,12
196,3863,-4.900000000372529,8
197,3878,-4.469999993219972,15
198,3880,-5.0,2
199,3884,-4.980000000447035,4
200,3901,-4.609999997541308,17
201,3922,-4.329999992623925,21
202,3931,-4.900000000372529,9
203,3941,-4.759999997913837,10
204,3966,-4.449999997392297,25
205,3993,-4.26999999396503,27
206,4010,-4.609999997541308,17
207,4034,-4.3499999940395355,24
208,4036,-5.0,2
209,4040,-4.980000000447035,4
210,4093,-3.309999981895089,53
211,4106,-4.619999995455146,13
212,4109,-4.949999999254942,3
213,4114,-4.929999999701977,5
214,4123,-4.8099999986588955,9
215,4147,-4.149999989196658,24
216,4180,-3.9699999894946814,33
217,4193,-4.659999996423721,13
218,4217,-4.459999997168779,24
219,4220,-4.949999999254942,3
220,4224,-4.980000000447035,4
221,4234,-4.719999996945262,10
222,4246,-4.709999997168779,12
223,4258,-4.629999995231628,12
224,4260,-5.0,2
225,4266,-4.839999997988343,6
226,4268,-5.0,2
227,4272,-4.980000000447035,4
228,4312,-3.8399999886751175,40
229,4332,-4.639999998733401,20
230,4343,-4.669999996200204,11
231,4365,-4.28999999165535,22
232,4373,-4.900000000372529,8
233,4382,-4.849999999627471,9
234,4394,-4.619999995455146,12
235,4406,-4.709999997168779,12
236,4419,-4.569999994710088,13
237,4431,-4.659999996423721,12
238,4433,-5.0,2
239,4438,-4.929999999701977,5
240,4458,-4.459999995306134,20
241,4470,-4.669999996200204,12
242,4482,-4.669999996200204,12
243,4494,-4.659999996423721,12
244,4516,-4.329999992623925,22
245,4525,-4.8099999986588955,9
246,4543,-4.569999996572733,18
247,4586,-3.959999993443489,43
248,4596,-4.849999999627471,10
249,4606,-4.8099999986588955,10
250,4618,-4.669999996200204,12
251,4620,-5.0,2
252,4651,-4.049999989569187,31
253,4659,-4.900000000372529,8
254,4668,-4.819999998435378,9
255,4687,-4.509999996051192,19
256,4698,-4.719999996945262,11
257,4709,-4.759999997913837,11
258,4728,-4.55999999679625,19
259,4740,-4.749999998137355,12
260,4765,-4.459999997168779,25
261,4786,-4.459999995306134,21
262,4788,-5.0,2
263,4806,-4.5799999963492155,18
264,4858,-3.229999979957938,52
265,4888,-4.28999999538064,30
266,4901,-4.609999995678663,13
267,4930,-4.129999991506338,29
268,4940,-4.759999997913837,10
269,4963,-4.409999994561076,23
270,4982,-4.389999993145466,19
271,5011,-4.179999992251396,29
272,5033,-4.539999997243285,22
273,5050,-4.699999999254942,17
274,5062,-4.709999997168779,12
275,5064,-5.0,2
276,5078,-4.639999996870756,14
277,5089,-4.799999998882413,11
278,5114,-4.2999999932944775,25
279,5125,-4.719999996945262,11
280,5137,-4.749999998137355,12
281,5162,-4.499999998137355,25
282,5182,-4.539999997243285,20
283,5201,-4.509999996051192,19
284,5230,-4.179999992251396,29
285,5241,-4.749999998137355,11
286,5250,-4.849999999627471,9
287,5268,-4.55999999679625,18
288,5285,-4.569999996572733,17
289,5295,-4.8099999986588955,10
290,5326,-3.9899999890476465,31
291,5359,-4.049999991431832,33
292,5378,-4.509999996051192,19
293,5398,-4.509999996051192,20
294,5406,-4.8599999994039536,8
295,5425,-4.55999999679625,19
296,5437,-4.699999997392297,12
297,5446,-4.8099999986588955,9
298,5457,-4.719999996945262,11
299,5467,-4.849999999627471,10
300,5478,-4.749999998137355,11
301,5490,-4.749999998137355,12
302,5547,-3.4099999871104956,57
303,5557,-4.759999997913837,10
304,5569,-4.659999996423721,12
305,5586,-4.609999997541308,17
306,5599,-4.699999997392297,13
307,5624,-4.409999996423721,25
308,5716,2.9700001012533903,92
309,5726,-4.719999996945262,10
310,5737,-4.709999997168779,11
311,5749,-4.709999997168779,12
312,5770,-4.329999992623925,21
313,5792,-4.369999993592501,22
314,5806,-4.51999999396503,14
315,5824,-4.649999998509884,18
316,5833,-4.8099999986588955,9
317,5854,-4.379999993368983,21
318,5887,-4.139999993145466,33
319,5898,-4.709999997168779,11
320,5909,-4.759999997913837,11
321,5922,-4.659999996423721,13
322,5949,-4.319999994710088,27
323,5958,-4.849999999627471,9
324,5976,-4.569999996572733,18
325,5994,-4.55999999679625,18
326,5997,-4.949999999254942,3
327,6001,-4.939999999478459,4
328,6008,-4.950000001117587,7
329,6019,-4.709999997168779,11
330,6021,-5.0,2
331,6027,-4.839999997988343,6
332,6036,-4.8099999986588955,9
333,6048,-4.669999996200204,12
334,6059,-4.709999997168779,11
335,6075,-4.780000001192093,16
336,6097,-4.279999991878867,22
337,6125,-4.26999999396503,28
338,6145,-4.509999996051192,20
339,6157,-4.709999997168779,12
340,6178,-4.369999993592501,21
341,6180,-5.0,2
342,6185,-4.929999999701977,5
343,6194,-4.8900000005960464,9
344,6226,-4.1199999917298555,32
345,6237,-4.709999997168779,11
346,6266,-4.219999993219972,29
347,6282,-4.75,16
348,6313,-4.269999995827675,31
349,6325,-4.709999997168779,12
350,6346,-4.369999993592501,21
351,6366,-4.469999995082617,20
352,6368,-5.0,2
353,6372,-4.939999999478459,4
354,6391,-4.55999999679625,19
355,6410,-4.549999997019768,19
356,6454,-3.8899999912828207,44
357,6456,-5.0,2
358,6470,-4.599999995902181,14
359,6506,-4.239999996498227,36
360,6518,-4.659999996423721,12
361,6529,-4.759999997913837,11
362,6540,-4.709999997168779,11
363,6570,-4.209999993443489,30
364,6580,-4.719999996945262,10
365,6590,-4.759999997913837,10
366,6602,-4.709999997168779,12
367,6612,-4.759999997913837,10
368,6634,-4.319999992847443,22
369,6636,-5.0,2
370,6650,-4.559999994933605,14
371,6661,-4.759999997913837,11
372,6682,-4.539999997243285,21
373,6693,-4.709999997168779,11
374,6748,-3.4599999859929085,55
375,6760,-4.749999998137355,12
376,6776,-4.740000000223517,16
377,6786,-4.759999997913837,10
378,6802,-4.7900000009685755,16
379,6814,-4.659999996423721,12
380,6836,-4.359999993816018,22
381,6866,-4.169999992474914,30
382,6868,-5.0,2
383,6880,-4.739999998360872,12
384,6891,-4.709999997168779,11
385,6902,-4.709999997168779,11
386,6921,-4.509999996051192,19
387,6932,-4.709999997168779,11
388,6942,-4.799999998882413,10
389,6960,-4.689999999478459,18
390,6978,-4.599999997764826,18
391,6989,-4.759999997913837,11
392,6998,-4.900000000372529,9
393,7008,-4.799999998882413,10
394,7038,-4.07999999076128,30
395,7047,-4.900000000372529,9
396,7077,-4.209999993443489,30
397,7086,-4.849999999627471,9
398,7095,-4.900000000372529,9
399,7104,-4.8099999986588955,9
400,7116,-4.699999997392297,12
401,7141,-4.049999987706542,25
402,7162,-4.459999995306134,21
403,7180,-4.649999998509884,18
404,7191,-4.759999997913837,11
405,7209,-4.639999998733401,18
406,7226,-4.569999996572733,17
407,7238,-4.709999997168779,12
408,7250,-4.749999998137355,12
409,7253,-4.949999999254942,3
410,7258,-4.929999999701977,5
411,7266,-4.9400000013411045,8
412,7300,-3.9199999887496233,34
413,7309,-4.8900000005960464,9
414,7326,-4.649999998509884,17
415,7357,-4.1999999936670065,31
416,7387,-4.2499999944120646,30
417,7415,-4.179999992251396,28
418,7460,-3.539999984204769,45
419,7508,-3.5399999860674143,48
420,7530,-4.319999992847443,22
421,7543,-4.659999996423721,13
422,7563,-4.469999995082617,20
423,7573,-4.76999999769032,10
424,7585,-4.659999996423721,12
425,7598,-4.699999997392297,13
426,7612,-4.51999999396503,14
427,7634,-4.329999992623925,22
428,7676,-3.7399999871850014,42
429,7687,-4.759999997913837,11
430,7698,-4.749999998137355,11
431,7700,-5.0,2
432,7744,-3.7099999878555536,44
433,7755,-4.669999996200204,11
434,7767,-4.659999996423721,12
435,7777,-4.839999999850988,10
436,7789,-4.659999996423721,12
437,7822,-3.9699999894946814,33
438,7834,-4.709999997168779,12
439,7854,-4.469999995082617,20
440,7875,-4.419999994337559,21
441,7894,-4.55999999679625,19
442,7940,-3.6599999871104956,46
443,7958,-4.519999995827675,18
444,7960,-5.0,2
445,7965,-4.929999999701977,5
446,7975,-4.759999997913837,10
447,7993,-4.599999997764826,18
448,8007,-4.529999993741512,14
449,8018,-4.749999998137355,11
450,8029,-4.759999997913837,11
451,8059,-4.239999994635582,30
452,8078,-4.549999997019768,19
453,8120,-3.779999988153577,42
454,8132,-4.659999996423721,12
455,8157,-4.489999998360872,25
456,8180,-4.269999992102385,23
457,8191,-4.709999997168779,11
458,8202,-4.719999996945262,11
459,8217,-4.479999992996454,15
460,8246,-4.259999994188547,29
461,8268,-4.279999991878867,22
462,8287,-4.469999995082617,19
463,8297,-4.849999999627471,10
464,8308,-4.669999996200204,11
465,8330,-4.28999999165535,22
466,8342,-4.709999997168779,12
467,8354,-4.619999995455146,12
468,8366,-4.709999997168779,12
469,8398,-4.109999991953373,32
470,8418,-4.379999993368983,20
471,8438,-4.539999997243285,20
472,8449,-4.669999996200204,11
473,8458,-4.849999999627471,9
474,8460,-5.0,2
475,8471,-4.78999999910593,11
476,8495,-4.189999990165234,24
477,8519,-4.149999989196658,24
478,8539,-4.509999996051192,20
479,8550,-4.719999996945262,11
480,8570,-4.469999995082617,20
481,8582,-4.619999995455146,12
482,8615,-4.059999991208315,33
483,8635,-4.419999994337559,20
484,8650,-4.479999992996454,15
485,8663,-4.659999996423721,13
486,8688,-4.0999999884516,25
487,8701,-4.619999995455146,13
488,8766,-3.2899999879300594,65
489,8778,-4.699999997392297,12
490,8789,-4.749999998137355,11
491,8834,-3.8199999909847975,45
492,8845,-4.759999997913837,11
493,8856,-4.709999997168779,11
494,8870,-4.51999999396503,14
495,8882,-4.699999997392297,12
496,8917,-3.799999985843897,35
497,8962,-3.6799999866634607,45
498,8975,-4.609999995678663,13
499,9040,-2.8899999763816595,65
500,9053,-4.529999993741512,13
501,9066,-4.609999995678663,13
502,9078,-4.659999996423721,12
503,9100,-4.409999994561076,22
504,9114,-4.479999992996454,14
505,9141,-4.159999990835786,27
506,9144,-4.949999999254942,3
507,9150,-4.839999997988343,6
508,9169,-4.469999995082617,19
509,9182,-4.699999997392297,13
510,9215,-3.979999989271164,33
511,9248,-3.9699999894946814,33
512,9278,-4.07999999076128,30
513,9305,-4.359999995678663,27
514,9352,-3.6699999887496233,47
515,9416,-2.9499999787658453,64
516,9426,-4.759999997913837,10
517,9460,-4.029999990016222,34
518,9483,-4.189999990165234,23
519,9496,-4.569999994710088,13
520,9518,-4.279999991878867,22
521,9555,-3.61999998241663,37
522,9579,-4.1399999894201756,24
523,9594,-4.51999999396503,15
524,9652,-2.979999976232648,58
525,9674,-4.319999992847443,22
526,9685,-4.749999998137355,11
527,9718,-3.929999988526106,33
528,9756,-3.7299999855458736,38
529,9766,-4.759999997913837,10
530,9779,-4.57999999448657,13
531,9801,-4.279999991878867,22
532,9827,-4.209999991580844,26
533,9850,-4.229999991133809,23
534,9882,-3.9899999890476465,32
535,9892,-4.8099999986588955,10
536,9913,-4.509999996051192,21
537,9925,-4.619999995455146,12
538,9937,-4.669999996200204,12
539,9966,-4.169999992474914,29
540,9979,-4.659999996423721,13
541,9990,-4.709999997168779,11
542,10003,-4.619999995455146,13
543,10054,-3.3199999816715717,51
544,10080,-4.049999987706542,26
545,10096,-4.740000000223517,16
546,10152,-3.319999983534217,56
547,10167,-4.429999992251396,15
548,10190,-4.189999990165234,23
549,10201,-4.759999997913837,11
550,10215,-4.559999994933605,14
551,10239,-4.229999991133809,24
552,10249,-4.849999999627471,10
553,10282,-4.019999990239739,33
554,10318,-3.899999989196658,36
555,10361,-3.359999978914857,43
556,10383,-4.369999993592501,22
557,10401,-4.519999995827675,18
558,10422,-4.459999995306134,21
559,10443,-4.369999993592501,21
560,10467,-4.109999988228083,24
561,10476,-4.8099999986588955,9
562,10511,-3.799999985843897,35
563,10569,-3.1199999805539846,58
564,10628,-3.15999998152256,59
565,10660,-3.949999988079071,32
566,10690,-4.07999999076128,30
567,10720,-4.07999999076128,30
568,10742,-4.239999990910292,22
569,10790,-3.549999985843897,48
570,10823,-3.899999987334013,33
571,10835,-4.659999996423721,12
572,10871,-3.7399999853223562,36
573,10922,-3.309999981895089,51
574,10934,-4.669999996200204,12
575,10946,-4.739999998360872,12
576,10997,-3.2699999809265137,51
577,11060,-2.9899999797344208,63
578,11115,-3.3099999837577343,55
579,11128,-4.649999996647239,13
580,11174,-3.40999998152256,46
581,11210,-3.7399999853223562,36
582,11240,-4.089999990537763,30
583,11319,-2.67999997921288,79
584,11350,-4.07999999076128,31
585,11405,-2.9899999760091305,55
586,11438,-4.089999992400408,33
587,11458,-4.419999994337559,20
588,11522,-2.90999997779727,64
589,11623,1.3900000639259815,101
590,11647,-4.0999999884516,24
591,11667,-4.459999995306134,20
592,11678,-4.719999996945262,11
593,11767,-2.0799999684095383,89
594,11827,-3.1799999829381704,60
595,11838,-4.719999996945262,11
596,11891,-3.3499999828636646,53
597,11914,-4.279999991878867,23
598,11943,-4.129999991506338,29
599,11945,-5.0,2
600,11951,-4.799999997019768,6
601,12084,16.290000177919865,133
602,12119,-3.719999983906746,35
603,12143,-4.1399999894201756,24
604,12153,-4.799999998882413,10
605,12179,-4.049999987706542,26
606,12181,-5.0,2
607,12210,-3.969999987632036,29
608,12243,-3.9699999894946814,33
609,12268,-4.0999999884516,25
610,12287,-4.55999999679625,19
611,12310,-4.189999990165234,23
612,12410,-1.75999996624887,100
613,12430,-4.469999995082617,20
614,12478,-3.469999983906746,48
615,12490,-4.709999997168779,12
616,12502,-4.709999997168779,12
617,12550,-3.5399999860674143,48
618,12583,-3.8899999875575304,33
619,12596,-4.659999996423721,13
620,12646,-3.4799999855458736,50
621,12678,-3.9099999871104956,32
622,12690,-4.699999997392297,12
623,12722,-3.899999987334013,32
624,12753,-4.0699999909847975,31
625,12782,-4.28999999538064,29
626,12820,-3.7299999855458736,38
627,12850,-4.1999999936670065,30
628,12912,-3.089999981224537,62
629,12926,-4.439999992027879,14
630,12953,-4.359999995678663,27
631,12982,-4.139999991282821,29
632,13025,-3.3199999779462814,43
633,13054,-4.089999990537763,29
634,13086,-4.109999991953373,32
635,13121,-3.719999983906746,35
636,13154,-4.049999991431832,33
637,13174,-4.429999994114041,20
638,13239,-3.0799999814480543,65
639,13276,-3.7799999862909317,37
640,13304,-4.26999999396503,28
641,13384,-2.4299999736249447,80
642,13406,-4.239999990910292,22
643,13437,-4.2799999956041574,31
644,13527,-1.929999966174364,90
645,13558,-4.07999999076128,31
646,13591,-3.849999986588955,33
647,13627,-3.749999985098839,36
648,13714,-2.2899999730288982,87
649,13739,-4.0999999884516,25
650,13763,-4.179999990388751,24
651,13794,-4.189999993890524,31
652,13810,-4.699999999254942,16
653,13821,-4.78999999910593,11
654,13844,-4.269999992102385,23
655,13863,-4.389999993145466,19
656,13962,-1.7999999672174454,99
657,13971,-4.849999999627471,9
658,14002,-4.029999990016222,31
659,14012,-4.799999998882413,10
660,14043,-4.1999999936670065,31
661,14111,-2.669999973848462,68
662,14202,-2.2099999729543924,91
663,14226,-4.149999989196658,24
664,14285,-3.109999980777502,59
665,14350,-3.0199999809265137,65
666,14410,-2.9499999769032,60
667,14485,-2.7199999783188105,75
668,14530,-3.7699999902397394,45
669,14624,-2.00999996997416,94
670,14678,-3.17999997921288,54
671,14690,-4.749999998137355,12
672,14719,-4.139999991282821,29
673,14751,-3.949999988079071,32
674,14774,-4.419999994337559,23
675,14804,-4.089999990537763,30
676,14869,-2.9399999789893627,65
677,14902,-3.979999989271164,33
678,14934,-4.09999999217689,32
679,14961,-4.26999999396503,27
680,14992,-4.109999991953373,31
681,15057,-2.8999999780207872,65
682,15094,-3.769999986514449,37
683,15118,-4.189999990165234,24
684,15171,-3.659999990835786,53
685,15193,-4.329999992623925,22
686,15222,-4.219999993219972,29
687,15264,-3.409999979659915,42
688,15408,3.850000102072954,144
689,15437,-4.129999991506338,29
690,15497,-3.0699999798089266,60
691,15525,-4.259999994188547,28
692,15574,-3.419999983161688,49
693,15607,-3.9399999883025885,33
694,15626,-4.519999995827675,19
695,15681,-3.3299999833106995,55
696,15706,-4.0999999884516,25
697,15731,-4.409999996423721,25
698,15742,-4.709999997168779,11
699,15894,4.7600000984966755,152
700,15983,-1.9899999666959047,89
701,16001,-4.55999999679625,18
702,16014,-4.659999996423721,13
703,16034,-4.509999996051192,20
704,16079,-3.799999989569187,45
705,16110,-4.109999991953373,31
706,16130,-4.379999993368983,20
707,16141,-4.719999996945262,11
708,16152,-4.759999997913837,11
709,16224,-2.389999968931079,72
710,16253,-4.089999990537763,29
711,16274,-4.339999992400408,21
712,16322,-3.6199999880045652,48
713,16347,-4.0999999884516,25
714,16378,-3.999999988824129,31
715,16412,-3.9999999906867743,34
716,16423,-4.719999996945262,11
717,16454,-4.109999991953373,31
718,16582,-0.7199999541044235,128
719,16648,-2.9699999801814556,66
720,16763,-1.3799999635666609,115
721,16785,-4.319999992847443,22
722,16838,-3.129999978467822,53
723,16893,-3.4399999864399433,55
724,16955,-3.11999998241663,62
725,17006,-3.309999981895089,51
726,17026,-4.429999994114041,20
727,17088,-3.1299999821931124,62
728,17122,-3.9999999906867743,34
729,17186,-2.959999978542328,64
730,17245,-3.3599999863654375,59
731,17277,-4.029999990016222,32
732,17329,-3.1899999789893627,52
733,17365,-3.8699999880045652,36
734,17394,-4.179999992251396,29
735,17429,-3.8299999870359898,35
736,17450,-4.339999992400408,21
737,17488,-3.7299999855458736,38
738,17519,-4.1999999936670065,31
739,17553,-3.799999985843897,34
740,17582,-4.209999993443489,29
741,17594,-4.659999996423721,12
742,17630,-3.819999987259507,36
743,17684,-3.239999981597066,54
744,17707,-4.239999990910292,23
745,17762,-3.0699999779462814,55
746,17826,-2.7099999729543924,64
747,17859,-3.929999988526106,33
748,17949,-1.8999999649822712,90
749,17998,-3.3299999814480543,49
750,18045,-3.5899999868124723,47
751,18080,-3.8699999880045652,35
752,18091,-4.709999997168779,11
753,18155,-2.829999975860119,64
754,18194,-3.589999983087182,39
755,18392,25.22000010497868,198
756,18427,-3.879999987781048,35
757,18474,-3.6399999875575304,47
758,18521,-3.599999986588955,47
759,18540,-4.519999995827675,19
760,18569,-4.089999990537763,29
761,18594,-4.0999999884516,25
762,18658,-2.8999999780207872,64
763,18690,-4.139999993145466,32
764,18736,-3.6399999875575304,46
765,18802,-2.71999997459352,66
766,18835,-4.049999991431832,33
767,18847,-4.709999997168779,12
768,18907,-3.0699999798089266,60
769,18941,-3.9599999897181988,34
770,19006,-2.8099999763071537,65
771,19055,-3.499999985098839,49
772,19249,0.8800000548362732,194
773,19288,-3.5199999809265137,39
774,19350,-2.9199999775737524,62
775,19407,-3.0199999772012234,57
776,19425,-4.599999997764826,18
777,19469,-3.699999988079071,44
778,19554,-2.0699999667704105,85
779,19610,-3.029999976977706,56
780,19638,-4.26999999396503,28
781,19650,-4.749999998137355,12
782,19713,-2.8399999756366014,63
783,19738,-4.0999999884516,25
784,19798,-3.1799999829381704,60
785,19852,-3.129999978467822,54
786,19914,-3.0799999814480543,62
787,19935,-4.379999993368983,21
788,19991,-2.899999974295497,56
789,20028,-3.819999987259507,37
790,20051,-4.229999991133809,23
791,20053,-5.0,2
792,20117,-2.619999971240759,64
793,20262,-0.5699999574571848,145
794,20295,-4.009999990463257,33
795,20357,-3.089999981224537,62
796,20438,-2.529999976977706,81
797,20502,-2.7899999748915434,64
798,20526,-4.189999990165234,24
799,20558,-3.979999989271164,32
800,20591,-4.009999990463257,33
801,20611,-4.429999994114041,20
802,20673,-3.039999980479479,62
803,20738,-3.13999998383224,65
804,20806,-2.829999977722764,68
805,20814,-4.950000001117587,8
806,20837,-4.30999999307096,23
807,20887,-3.359999982640147,50
808,20889,-5.0,2
809,20934,-3.4499999824911356,45
810,20969,-3.799999985843897,35
811,21102,-0.6299999542534351,133
812,21137,-3.749999985098839,35
813,21166,-4.169999992474914,29
814,21225,-2.8299999739974737,59
815,21246,-4.329999992623925,21
816,21266,-4.379999993368983,20
817,21402,-0.30999994836747646,136
818,21425,-4.279999991878867,23
819,21447,-4.199999989941716,22
820,21484,-3.8599999882280827,37
821,21519,-3.9999999906867743,35
822,21551,-3.979999989271164,32
823,21611,-3.289999984204769,60
824,21645,-3.799999985843897,34
825,21714,-2.5299999713897705,69
826,21780,-2.799999976530671,66
827,21846,-2.71999997459352,66
828,21874,-4.259999994188547,28
829,21906,-3.979999989271164,32
830,21967,-3.1799999829381704,61
831,21999,-4.109999991953373,32
832,22050,-3.439999984577298,51
833,22164,-1.6599999703466892,114
834,22230,-2.7599999755620956,66
835,22254,-4.149999989196658,24
836,22278,-4.0999999884516,24
837,22342,-2.8199999760836363,64
838,22374,-3.9399999883025885,32
839,22410,-3.819999987259507,36
840,22434,-4.0999999884516,24
841,22493,-3.1999999824911356,59
842,22543,-3.3199999816715717,50
843,22610,-2.71999997459352,67
844,22674,-2.9499999787658453,64
845,22742,-2.589999971911311,68
846,22807,-2.8599999770522118,65
847,22872,-2.8599999770522118,65
848,22924,-3.2699999809265137,52
849,22998,-2.1599999647587538,74
850,23075,-2.179999966174364,77
851,23097,-4.28999999165535,22
852,23167,-2.3999999687075615,70
853,23188,-4.419999994337559,21
854,23208,-4.419999994337559,20
855,23274,-2.799999976530671,66
856,23326,-3.2199999801814556,52
857,23449,-0.8799999561160803,123
858,23470,-4.329999992623925,21
859,23518,-3.499999985098839,48
860,23554,-3.61999998241663,36
861,23585,-4.039999989792705,31
862,23607,-4.319999992847443,22
863,23667,-3.139999981969595,60
864,23696,-4.169999992474914,29
865,23762,-2.8099999763071537,66
866,23826,-2.9899999797344208,64
867,23889,-2.6799999717622995,63
868,23956,-2.50999996997416,67
869,23975,-4.469999995082617,19
870,24046,-2.389999968931079,71
871,24114,-2.619999973103404,68
872,24185,-2.3499999679625034,71
873,24240,-3.1999999806284904,55
