episode,timestep,reward,length
142,4317,-4.1,24
143,4320,-4.95,3
144,4360,-3.379999999999999,40
145,4479,-0.33000000000001073,119
146,4527,-3.2299999999999986,48
147,4606,-2.0800000000000036,79
148,4671,-2.5300000000000007,65
149,4694,-4.109999999999999,23
150,4743,-3.219999999999999,49
151,4880,6.549999999999988,137
152,4934,-2.7999999999999994,54
153,4960,-4.16,26
154,5020,-2.380000000000001,60
155,5041,-4.17,21
156,5061,-4.3,20
157,5180,-0.400000000000011,119
158,5253,-1.9700000000000033,73
159,5316,-2.67,63
160,5407,-1.2000000000000064,91
161,5569,12.719999999999992,162
162,5679,-0.9700000000000104,110
163,5681,-5.0,2
164,5742,-2.6500000000000004,61
165,5745,-4.95,3
166,5813,-2.500000000000002,68
167,5876,-2.600000000000001,63
168,5932,-2.67,56
169,5963,-3.789999999999999,31
170,6027,-2.500000000000001,64
171,6053,-4.16,26
172,6117,-2.3800000000000017,64
173,6134,-4.42,17
174,6199,-2.460000000000001,65
175,6267,-2.340000000000002,68
176,6337,-2.2000000000000024,70
177,6411,-2.240000000000003,74
178,6457,-3.0799999999999987,46
179,6524,-2.4300000000000015,67
180,6611,-2.000000000000004,87
181,6694,-1.8900000000000046,83
182,6768,-2.160000000000003,74
183,6833,-2.570000000000001,65
184,6898,-2.4100000000000015,65
185,6960,-2.600000000000001,62
186,7042,-1.9400000000000044,82
187,7111,-2.3000000000000025,69
188,7231,-0.7000000000000108,120
189,7250,-4.43,19
190,7313,-2.6400000000000006,63
191,7382,-2.570000000000001,69
192,7448,-2.4500000000000015,66
193,7521,-2.2900000000000023,73
194,7602,-1.7300000000000049,81
195,7678,-2.1400000000000032,76
196,7693,-4.52,15
197,7763,-2.170000000000002,70
198,7828,-2.4100000000000015,65
199,7946,-0.7200000000000113,118
200,8013,-2.590000000000001,67
201,8076,-2.7100000000000004,63
202,8147,-2.430000000000002,71
203,8262,-0.6400000000000103,115
204,8272,-4.8,10
205,8340,-2.260000000000002,68
206,8421,-2.010000000000004,81
207,8494,-2.0900000000000034,73
208,8592,-1.3300000000000063,98
209,8648,-2.8999999999999995,56
210,8723,-2.0700000000000034,75
211,8860,0.22999999999998533,137
212,8920,-2.66,60
213,9020,-1.420000000000007,100
214,9092,-2.110000000000003,72
215,9191,-1.120000000000008,99
216,9273,-1.8400000000000039,82
217,9332,-2.5900000000000003,59
218,9408,-2.190000000000003,76
219,9538,0.03999999999998671,130
220,9614,-2.110000000000004,76
221,9617,-4.95,3
222,9744,-0.11000000000001275,127
223,9812,-2.3400000000000016,68
224,9825,-4.57,13
225,9897,-2.2700000000000027,72
226,9960,-2.71,63
227,10020,-2.78,60
228,10142,-0.480000000000012,122
229,10264,-0.7400000000000109,122
230,10351,-1.8300000000000058,87
231,10371,-4.3,20
232,10418,-3.1199999999999988,47
233,10503,-2.0600000000000045,85
234,10597,-1.250000000000007,94
235,10840,42.919999999999945,243
236,10932,-1.3000000000000065,92
237,10967,-3.549999999999999,35
238,11103,0.2999999999999847,136
239,11195,-1.5900000000000065,92
240,11289,-1.610000000000007,94
241,11414,-0.4600000000000115,125
242,11537,-0.3900000000000121,123
243,11570,-3.8099999999999996,33
244,11663,-1.4500000000000064,93
245,11702,-3.6799999999999993,39
246,11867,1.35999999999998,165
247,11998,-0.04000000000001336,131
248,12086,-1.910000000000005,88
249,12135,-3.179999999999999,49
250,12161,-4.16,26
251,12284,-0.5600000000000112,123
252,12352,-2.6300000000000012,68
253,12488,0.32999999999998586,136
254,12550,-2.8,62
255,12666,-0.7100000000000097,116
256,12682,-4.46,16
257,12781,-1.080000000000008,99
258,12962,1.6899999999999782,181
259,12974,-4.62,12
260,13026,-3.149999999999999,52
261,13126,-1.3000000000000083,100
262,13244,-0.3700000000000099,118
263,13486,5.4899999999999824,242
264,13586,-1.190000000000008,100
265,13682,-1.5400000000000071,96
266,13685,-4.95,3
267,13805,-0.4600000000000124,120
268,13931,-0.16000000000001346,126
269,14000,-2.290000000000002,69
270,14146,0.5399999999999849,146
271,14361,2.7499999999999725,215
272,14448,-1.910000000000005,87
273,14526,-1.8900000000000041,78
274,14575,-3.0199999999999987,49
275,14665,-1.680000000000006,90
276,14739,-2.2100000000000026,74
277,14868,-0.18000000000001304,129
278,14948,-1.7000000000000042,80
279,15045,-1.3800000000000079,97
280,15149,-0.9500000000000091,104
281,15282,0.059999999999986287,133
282,15323,-3.5699999999999994,41
283,15454,-0.0800000000000134,131
284,15584,0.07999999999998586,130
285,15680,-1.5400000000000071,96
286,15756,-2.340000000000003,76
287,15785,-4.05,29
288,15914,-0.2100000000000124,129
289,15933,-4.4399999999999995,19
290,15953,-4.34,20
291,15969,-4.43,16
292,16042,-2.3000000000000025,73
293,16116,-2.200000000000003,74
294,16206,-1.6900000000000053,90
295,16275,-2.4600000000000013,69
296,16325,-3.0799999999999987,50
297,16392,-2.390000000000002,67
298,16476,-2.1000000000000036,84
299,16599,-0.3500000000000121,123
300,16601,-5.0,2
301,16678,-2.250000000000003,77
302,16791,-0.9000000000000101,113
303,16800,-4.85,9
304,16865,-2.6200000000000014,65
305,16902,-3.8599999999999994,37
306,16991,-1.7700000000000062,89
307,17064,-2.010000000000003,73
308,17159,-1.510000000000007,95
309,17202,-3.389999999999999,43
310,17264,-2.5300000000000016,62
311,17391,-0.11000000000001275,127
312,17484,-1.7800000000000065,93
313,17678,1.9299999999999748,194
314,17744,-2.5200000000000014,66
315,17819,-2.080000000000003,75
316,17896,-2.260000000000003,77
317,18027,-0.35000000000001386,131
318,18104,-1.940000000000004,77
319,18197,-1.4500000000000064,93
320,18274,-2.2200000000000033,77
321,18350,-2.100000000000003,76
322,18461,-0.9200000000000097,111
323,18484,-4.16,23
324,18610,-0.4100000000000126,126
325,18736,-0.2800000000000127,126
326,18886,0.7399999999999824,150
327,18997,-0.9600000000000097,111
328,19115,-0.8000000000000096,118
329,19256,0.1899999999999853,141
330,19381,-0.4100000000000117,125
331,19466,-1.9000000000000048,85
332,19559,-1.4900000000000069,93
333,19618,-2.72,59
334,19734,-0.830000000000009,116
335,19821,-2.1600000000000037,87
336,19970,0.3899999999999837,149
337,20026,-2.979999999999999,56
338,20178,1.049999999999982,152
339,20310,0.3099999999999872,132
340,20450,0.619999999999985,140
341,20510,-2.74,60
342,20646,0.32999999999998586,136
343,20726,-1.980000000000004,80
344,20831,-1.060000000000009,105
345,20894,-2.71,63
346,20979,-1.580000000000005,85
347,21033,-2.999999999999999,54
348,21072,-3.6699999999999995,39
349,21270,2.579999999999975,198
350,21306,-3.9099999999999997,36
351,21374,-2.3400000000000016,68
352,21429,-2.989999999999999,55
353,21555,-0.2800000000000127,126
354,21587,-3.829999999999999,32
355,21652,-2.620000000000001,65
356,21744,-1.8200000000000052,92
357,21871,-0.2700000000000129,127
358,21917,-3.359999999999999,46
359,21980,-2.5900000000000007,63
360,22081,-1.3400000000000074,101
361,22108,-4.069999999999999,27
362,22245,0.26999999999998536,137
363,22320,-2.120000000000003,75
364,22487,1.4499999999999806,167
365,22611,-0.5100000000000113,124
366,22687,-2.1400000000000032,76
367,22689,-5.0,2
368,22705,-4.46,16
369,22831,-0.4100000000000117,126
370,22918,-1.8800000000000048,87
371,22960,-3.4499999999999993,42
372,23083,-0.480000000000012,123
373,23085,-5.0,2
374,23202,-0.6900000000000102,117
375,23340,0.4799999999999853,138
376,23479,0.15999999999998593,139
377,23594,-0.8000000000000105,115
378,23614,-4.3,20
379,23744,-0.17000000000001325,130
380,23883,0.5299999999999843,139
381,24157,21.430000000000007,274
382,24226,-2.250000000000002,69
383,24259,-3.8199999999999994,33
384,24388,0.029999999999986038,129
385,24518,-0.12000000000001254,130
386,24650,0.09999999999998632,132
387,24784,0.14999999999998614,134
388,24888,-1.2300000000000084,104
389,24979,-1.5500000000000065,91
390,25098,-0.400000000000011,119
391,25127,-3.8899999999999997,29
392,25170,-3.3499999999999988,43
393,25296,-0.4500000000000126,126
394,25372,-2.100000000000003,76
395,25381,-4.86,9
396,25442,-2.78,61
397,25583,0.619999999999985,141
398,25716,0.14999999999998526,133
399,25852,0.32999999999998586,136
400,25983,0.11999999999998678,131
401,26116,0.09999999999998632,133
402,26118,-5.0,2
403,26238,-0.5400000000000116,120
404,26370,0.13999999999998636,132
405,26488,-0.45000000000001084,118
406,26572,-1.9100000000000046,84
407,26703,-0.04000000000001336,131
408,26848,0.459999999999984,145
409,26989,0.619999999999985,141
410,27096,-0.9600000000000088,107
411,27221,-0.4500000000000117,125
412,27359,0.10999999999998522,138
413,27463,-1.3400000000000074,104
414,27465,-5.0,2
415,27498,-3.7299999999999995,33
416,27570,-2.3500000000000028,72
417,27615,-3.299999999999999,45
418,27685,-2.410000000000002,70
419,27815,-0.12000000000001343,130
420,27889,-2.1700000000000026,74
421,27933,-3.499999999999999,44
422,28015,-2.1200000000000037,82
423,28146,-0.030000000000012683,131
424,28205,-2.879999999999999,59
425,28326,-0.5300000000000109,121
426,28382,-2.8599999999999994,56
427,28478,-1.5100000000000064,96
428,28612,0.19999999999998597,134
429,28742,-0.04000000000001336,130
430,28744,-5.0,2
431,28816,-2.2600000000000025,72
432,28907,-1.3600000000000065,91
433,29112,2.6899999999999737,205
434,29148,-3.499999999999999,36
435,29219,-2.5100000000000016,71
436,29292,-2.2100000000000026,73
437,29438,0.42999999999998373,146
438,29515,-2.010000000000004,77
439,29517,-5.0,2
440,29587,-2.1600000000000024,70
441,29658,-2.470000000000001,71
442,29772,-0.5200000000000102,114
443,29887,-0.4700000000000104,115
444,29973,-1.8100000000000045,86
445,30099,-0.17000000000001236,126
446,30169,-2.3600000000000017,70
447,30239,-2.360000000000002,70
448,30354,-0.5200000000000102,115
449,30390,-3.579999999999999,36
450,30481,-1.470000000000006,91
451,30522,-3.6499999999999995,41
452,30588,-2.650000000000001,66
453,30676,-1.6700000000000053,88
454,30737,-2.809999999999999,61
455,30846,-0.6500000000000101,109
456,31036,1.9799999999999764,190
457,31101,-2.5800000000000005,65
458,31181,-1.9800000000000044,80
459,31222,-3.4899999999999993,41
460,31328,-0.8800000000000088,106
461,31495,1.0899999999999812,167
462,31620,-0.5900000000000114,125
463,31632,-4.67,12
464,31644,-4.67,12
465,31707,-2.5900000000000007,63
466,31837,-0.25000000000001243,130
467,31972,0.40999999999998593,135
468,32076,-1.2600000000000073,104
469,32183,-1.0300000000000091,107
470,32227,-3.299999999999999,44
471,32358,0.009999999999986464,131
472,32435,-1.980000000000004,77
473,32503,-2.4600000000000013,68
474,32594,-1.640000000000006,91
475,32728,0.19999999999998597,134
476,32841,-0.5400000000000089,113
477,32932,-1.9100000000000055,91
478,32986,-3.039999999999999,54
479,33084,-1.4500000000000073,98
480,33149,-2.5700000000000007,65
481,33275,-0.37000000000001254,126
482,33412,0.01999999999998625,137
483,33532,-0.38000000000001144,120
484,33641,-0.8600000000000092,109
485,33707,-2.7600000000000002,66
486,33831,-0.3900000000000121,124
487,33889,-2.68,58
488,34004,-0.4700000000000104,115
489,34152,0.959999999999984,148
490,34214,-2.5600000000000005,62
491,34341,-0.28000000000001357,127
492,34424,-2.0300000000000034,83
493,34483,-2.68,59
494,34523,-3.579999999999999,40
495,34548,-3.9799999999999995,25
496,34633,-1.850000000000005,85
497,34796,1.4099999999999806,163
498,34853,-2.8599999999999994,57
499,35023,1.5899999999999803,170
500,35118,-1.360000000000007,95
501,35244,-0.4000000000000119,126
502,35317,-2.1700000000000026,73
503,35428,-0.6700000000000097,111
504,35613,1.999999999999976,185
505,35743,-0.13000000000001322,130
506,35844,-1.2600000000000078,101
507,35931,-1.8000000000000056,87
508,36023,-1.630000000000006,92
509,36111,-1.660000000000005,88
510,36188,-1.940000000000004,77
511,36280,-1.5800000000000063,92
512,36329,-3.289999999999999,49
513,36418,-1.7800000000000051,89
514,36532,-0.49000000000001,114
515,36715,1.9199999999999777,183
516,36749,-3.7999999999999994,34
517,36819,-2.520000000000001,70
518,36900,-1.6500000000000048,81
519,37026,-0.32000000000001183,126
520,37083,-2.77,57
521,37142,-2.670000000000001,59
522,37214,-2.460000000000002,72
523,37333,-0.6700000000000097,119
524,37418,-1.890000000000005,85
525,37502,-1.7800000000000056,84
526,37524,-4.16,22
527,37654,0.06999999999998696,130
528,37783,0.06999999999998696,129
529,37887,-1.2300000000000075,104
530,37954,-2.590000000000001,67
531,38027,-2.250000000000002,73
532,38135,-0.8700000000000081,108
533,38259,-0.3400000000000114,124
534,38341,-2.1300000000000043,82
535,38434,-1.7000000000000055,93
536,38446,-4.66,12
537,38539,-1.6500000000000052,93
538,38599,-2.7899999999999996,60
539,38708,-0.7800000000000091,109
540,38796,-1.7500000000000049,88
541,38818,-4.21,22
542,38912,-1.6800000000000055,94
543,38931,-4.39,19
544,39064,0.09999999999998632,133
545,39174,-0.7200000000000095,110
546,39310,0.019999999999985363,136
547,39438,-0.2700000000000111,128
548,39562,-0.3500000000000121,124
549,39642,-2.0700000000000025,80
550,39664,-4.21,22
551,39770,-1.0100000000000091,106
552,39865,-1.360000000000007,95
553,39952,-1.9200000000000048,87
554,39979,-4.109999999999999,27
555,40054,-2.160000000000003,75
556,40139,-1.890000000000005,85
557,40251,-1.040000000000009,112
558,40306,-3.039999999999999,55
559,40469,1.2599999999999811,163
560,40590,-0.5800000000000107,121
561,40592,-5.0,2
562,40641,-3.129999999999999,49
563,40755,-0.49000000000001,114
564,40813,-2.929999999999999,58
565,40920,-0.9500000000000091,107
566,40940,-4.26,20
567,40959,-4.39,19
568,41008,-3.379999999999999,49
569,41102,-1.5600000000000067,94
570,41163,-2.7800000000000002,61
571,41238,-2.080000000000003,75
572,41347,-0.7700000000000093,109
573,41454,-0.910000000000009,107
574,41571,-0.37000000000001076,117
575,41656,-2.020000000000004,85
576,41719,-2.6400000000000006,63
577,41767,-3.389999999999999,48
578,41850,-1.9200000000000044,83
579,41882,-3.8199999999999994,32
580,41893,-4.75,11
581,41956,-2.5600000000000005,63
582,42020,-2.7100000000000004,64
583,42127,-0.9500000000000082,107
584,42172,-3.249999999999999,45
585,42302,-0.17000000000001236,130
586,42336,-3.7699999999999996,34
587,42347,-4.71,11
588,42473,-0.36000000000001187,126
589,42599,-0.32000000000001094,126
590,42658,-2.8299999999999996,59
591,42740,-2.080000000000003,82
592,42842,-1.3300000000000072,102
593,42964,-0.7300000000000111,122
594,43036,-2.350000000000002,72
595,43130,-1.6100000000000056,94
596,43142,-4.74,12
597,43252,-0.7200000000000104,110
598,43296,-3.429999999999999,44
599,43436,0.5299999999999851,140
600,43541,-1.0500000000000083,105
601,43759,3.139999999999974,218
602,43867,-0.8600000000000092,108
603,43958,-1.6000000000000059,91
604,44072,-0.6000000000000103,114
605,44150,-1.7600000000000042,78
606,44201,-3.2399999999999993,51
607,44242,-3.499999999999999,41
608,44264,-4.21,22
609,44323,-2.72,59
610,44441,-0.32000000000001183,118
611,44498,-3.0199999999999987,57
612,44618,-0.6700000000000106,120
613,44726,-0.9800000000000093,108
614,44855,-0.18000000000001215,129
615,44891,-3.9499999999999997,36
616,44915,-4.18,24
617,44980,-2.330000000000002,65
618,45011,-3.8399999999999994,31
619,45246,3.6699999999999786,235
620,45282,-3.8199999999999994,36
621,45334,-3.0999999999999988,52
622,45383,-3.329999999999999,49
623,45438,-2.919999999999999,55
624,45517,-1.9500000000000037,79
625,45582,-2.8599999999999994,65
626,45603,-4.25,21
627,45674,-2.2700000000000027,71
628,45785,-0.9200000000000088,111
629,45889,-0.9400000000000093,104
630,45967,-1.8000000000000043,78
631,46080,-0.690000000000011,113
632,46174,-1.6000000000000059,94
633,46267,-1.2600000000000073,93
634,46309,-3.439999999999999,42
635,46357,-3.139999999999999,48
636,46409,-2.9399999999999995,52
637,46523,-0.7600000000000096,114
638,46650,-0.11000000000001275,127
639,46753,-1.1100000000000088,103
640,46795,-3.5299999999999994,42
641,46886,-1.5200000000000058,91
642,46986,-1.1800000000000082,100
643,47095,-0.8600000000000083,109
644,47154,-2.7999999999999994,59
645,47222,-2.5400000000000014,68
646,47300,-2.0000000000000036,78
647,47354,-2.959999999999999,54
648,47427,-2.170000000000003,73
649,47516,-1.7300000000000062,89
650,47625,-0.8200000000000092,109
651,47754,-0.18000000000001304,129
652,47857,-1.440000000000008,103
653,47859,-5.0,2
654,47891,-3.8999999999999995,32
655,48016,-0.3400000000000123,125
656,48098,-2.2400000000000033,82
657,48197,-1.4000000000000075,99
658,48250,-3.139999999999999,53
659,48311,-2.9799999999999986,61
660,48454,0.4499999999999842,143
661,48520,-2.4000000000000017,66
662,48574,-2.8099999999999996,54
663,48663,-1.780000000000006,89
664,48766,-1.1900000000000075,103
665,48870,-1.2200000000000086,104
666,48911,-3.4899999999999993,41
667,48970,-2.68,59
668,49070,-1.420000000000007,100
669,49103,-3.7799999999999994,33
670,49169,-2.6100000000000003,66
671,49266,-1.360000000000007,97
672,49318,-3.149999999999999,52
673,49456,0.09999999999998543,138
674,49495,-3.8399999999999994,39
675,49586,-1.550000000000006,91
676,49685,-1.3600000000000065,99
677,49780,-1.800000000000006,95
678,49843,-2.5900000000000007,63
679,49905,-2.6800000000000006,62
680,50006,-1.1800000000000082,101
681,50009,-4.95,3
682,50121,-0.9200000000000088,112
683,50186,-2.620000000000001,65
684,50259,-2.4900000000000015,73
685,50313,-3.089999999999999,54
686,50333,-4.35,20
687,50347,-4.61,14
688,50438,-1.5200000000000058,91
689,50458,-4.35,20
690,50542,-2.0200000000000036,84
691,50571,-3.9399999999999995,29
692,50646,-2.080000000000003,75
693,50735,-1.4600000000000062,89
694,50776,-3.579999999999999,41
695,50987,2.8399999999999714,211
696,51037,-3.369999999999999,50
697,51083,-3.479999999999999,46
698,51206,-0.31000000000001116,123
699,51328,-0.53000000000001,122
700,51427,-1.2700000000000071,99
701,51484,-2.939999999999999,57
702,51487,-4.95,3
703,51490,-4.99,3
704,51597,-1.0400000000000076,107
705,51666,-2.5300000000000007,69
706,51741,-2.190000000000003,75
707,51878,0.3099999999999863,137
708,51958,-2.040000000000004,80
709,51972,-4.56,14
710,52103,-0.03000000000001357,131
711,52173,-2.4000000000000017,70
712,52274,-1.1800000000000073,101
713,52302,-3.9799999999999995,28
714,52323,-4.34,21
715,52383,-2.7,60
716,52445,-2.77,62
717,52456,-4.71,11
718,52576,-0.5800000000000107,120
719,52637,-2.849999999999999,61
720,52709,-2.300000000000002,72
721,52817,-0.8600000000000092,108
722,52829,-4.67,12
723,52884,-2.989999999999999,55
724,52941,-2.9799999999999986,57
725,53034,-1.3400000000000065,93
726,53092,-2.73,58
727,53120,-4.1,28
728,53194,-2.170000000000003,74
729,53336,0.7499999999999849,142
730,53443,-0.9100000000000081,107
731,53531,-1.7000000000000046,88
732,53632,-1.0900000000000083,101
733,53734,-1.2000000000000077,102
734,53860,-0.16000000000001258,126
735,53990,-0.13000000000001233,130
736,54084,-1.3600000000000065,94
737,54210,-0.37000000000001165,126
738,54301,-1.590000000000006,91
739,54363,-2.849999999999999,62
740,54525,1.4199999999999804,162
741,54640,-0.6000000000000094,115
742,54781,0.3899999999999846,141
743,54810,-3.8899999999999997,29
744,54941,-1.2434497875801753e-14,131
745,54954,-4.58,13
746,55004,-3.239999999999999,50
747,55013,-4.86,9
748,55069,-2.9499999999999993,56
749,55153,-1.8200000000000043,84
750,55258,-1.2600000000000078,105
751,55340,-1.9700000000000042,82
752,55439,-1.3100000000000072,99
753,55529,-1.6000000000000054,90
754,55546,-4.49,17
755,55646,-1.2200000000000082,100
756,55672,-4.24,26
757,55705,-3.6899999999999995,33
758,55827,-0.6000000000000112,122
759,55885,-2.8499999999999996,58
760,55942,-2.77,57
761,55963,-4.34,21
762,55976,-4.53,13
763,56103,-0.07000000000001272,127
764,56191,-1.5800000000000054,88
765,56356,1.5399999999999814,165
766,56358,-5.0,2
767,56548,2.0199999999999774,190
768,56602,-2.969999999999999,54
769,56702,-0.9900000000000082,100
770,56722,-4.3,20
771,56832,-0.57000000000001,110
772,56962,-0.0800000000000134,130
773,57037,-2.1500000000000035,75
774,57098,-2.78,61
775,57261,1.2699999999999818,163
776,57317,-3.1099999999999985,56
777,57330,-4.62,13
778,57461,0.20999999999998664,131
779,57543,-1.8800000000000043,82
780,57644,-1.1700000000000084,101
781,57678,-3.7299999999999995,34
782,57741,-2.6400000000000006,63
783,57745,-4.9,4
784,57779,-3.8799999999999994,34
785,57910,-0.36000000000001364,131
786,58003,-1.170000000000007,93
787,58360,48.15999999999993,357
788,58494,0.15999999999998593,134
789,58571,-1.980000000000003,77
790,58682,-0.8000000000000096,111
791,58741,-2.8299999999999996,59
792,58845,-1.020000000000009,104
793,58924,-1.9500000000000037,79
794,59038,-0.45000000000000995,114
795,59182,0.5299999999999851,144
796,59232,-3.0999999999999988,50
797,59307,-2.240000000000003,75
798,59385,-1.9700000000000037,78
799,59428,-3.439999999999999,43
800,59499,-2.1600000000000024,71
801,59571,-2.3500000000000023,72
802,59599,-4.02,28
803,59654,-2.9199999999999995,55
804,59699,-3.419999999999999,45
805,59820,-0.78000000000001,121
806,59931,-0.7500000000000098,111
807,60045,-0.6800000000000095,114
808,60150,-1.1000000000000085,105
809,60240,-1.6900000000000053,90
810,60336,-1.510000000000007,96
811,60466,-0.09000000000001318,130
812,60537,-2.2700000000000022,71
813,60596,-2.9199999999999995,59
814,60667,-2.2700000000000022,71
815,60802,0.39999999999998614,135
816,60883,-2.130000000000003,81
817,60983,-1.3400000000000065,100
818,61080,-1.1400000000000077,97
819,61158,-2.2500000000000036,78
820,61210,-3.1499999999999986,52
821,61275,-2.530000000000001,65
822,61344,-2.260000000000002,69
823,61447,-1.120000000000008,103
824,61514,-2.6700000000000004,67
825,61570,-2.7899999999999996,56
826,61592,-4.199999999999999,22
827,61702,-0.8100000000000094,110
828,61805,-1.4300000000000077,103
829,61929,-0.30000000000001137,124
830,62047,-0.37000000000001076,118
831,62213,1.0999999999999819,166
832,62267,-3.129999999999999,54
833,62398,0.04999999999998739,131
834,62524,-0.17000000000001148,126
835,62653,-0.18000000000001215,129
836,62726,-2.340000000000002,73
837,62830,-0.9800000000000084,104
838,62987,0.8299999999999823,157
839,63082,-1.4700000000000064,95
840,63158,-2.3800000000000017,76
841,63213,-2.869999999999999,55
842,63298,-2.050000000000004,85
843,63337,-3.6799999999999993,39
844,63533,2.389999999999975,196
845,63617,-1.8200000000000043,84
846,63677,-2.909999999999999,60
847,63702,-4.21,25
848,63713,-4.71,11
849,63819,-1.080000000000009,106
850,63885,-2.520000000000001,66
851,63998,-0.6500000000000092,113
852,64070,-2.300000000000002,72
853,64155,-1.6500000000000048,85
854,64167,-4.67,12
855,64225,-2.8099999999999996,58
856,64318,-1.4200000000000061,93
857,64330,-4.71,12
858,64403,-2.210000000000003,73
859,64407,-4.9,4
860,64493,-2.080000000000005,86
861,64594,-1.170000000000008,101
862,64694,-1.2300000000000075,100
863,64753,-2.8,59
864,64862,-1.1800000000000086,109
865,65029,1.47999999999998,167
866,65100,-2.390000000000002,71
867,65186,-1.8400000000000056,86
868,65275,-1.6600000000000055,89
869,65288,-4.66,13
870,65449,1.009999999999982,161
871,65568,-0.7200000000000104,119
872,65638,-2.160000000000003,70
873,65701,-2.72,63
874,65784,-1.920000000000004,83
875,65808,-4.14,24
876,65957,0.8299999999999832,149
877,66089,-0.12000000000001343,132
878,66165,-2.030000000000004,76
879,66216,-3.279999999999999,51
880,66305,-1.6100000000000065,89
881,66378,-2.3100000000000023,73
882,66478,-1.1400000000000077,100
883,66609,0.0399999999999876,131
884,66743,-0.12000000000001254,134
885,66826,-1.8400000000000047,83
886,66914,-1.4600000000000057,88
887,67062,0.3599999999999852,148
888,67190,-0.19000000000001194,128
889,67255,-2.4900000000000015,65
890,67330,-2.1900000000000026,75
891,67353,-4.16,23
892,67416,-2.6300000000000003,63
893,67511,-1.5100000000000056,95
894,67651,0.4999999999999849,140
