episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/loss,train/ewc_penalty,train/learning_rate,rollout/exploration_rate
1276,57024,2.247583800000939,14,-4.559999994933605,1.9900000859051943,184,8.359945297241211,0.00010486926476005465,1e-05,0.10058006666666666
1277,57117,11.704597799998737,93,-1.5799999590963125,1.9900000859051943,184,7.085047721862793,0.00010484714584890753,1e-05,0.10049946666666665
1278,57204,10.740044600001056,87,-1.639999957755208,1.9900000859051943,184,6.1547017097473145,0.00010501646465854719,1e-05,0.10042406666666667
1279,57252,6.244082299999718,48,-3.179999977350235,1.9900000859051943,184,6.481281280517578,0.00010512371954973787,1e-05,0.10038246666666664
1280,57338,10.539558399999805,86,-1.769999960437417,1.9900000859051943,184,6.652792453765869,0.00010511917935218662,1e-05,0.10030793333333334
1281,57431,10.824044199998752,93,-1.2599999513477087,1.9900000859051943,184,6.657436370849609,0.00010519711213419214,1e-05,0.10022733333333332
1282,57463,4.3284084999995684,32,-3.86999998614192,1.9900000859051943,184,9.226969718933105,0.00010519132047193125,1e-05,0.10019959999999997
1283,57554,10.589793700000882,91,-1.3999999538064003,1.9900000859051943,184,9.608382225036621,0.00010516666225157678,1e-05,0.10012073333333332
1284,57607,6.7104206000003614,53,-3.0199999753385782,1.9900000859051943,184,7.081207752227783,0.00010514578025322407,1e-05,0.10007479999999996
1285,57647,4.262908599999719,40,-3.349999977275729,1.9900000859051943,184,6.5838847160339355,0.00010526699770707637,1e-05,0.10004013333333331
1286,57663,2.1474291999984416,16,-4.419999992474914,1.9900000859051943,184,4.793740749359131,0.00010530606232350692,1e-05,0.10002626666666667
1287,57737,9.157804000000397,74,-2.1599999647587538,1.9900000859051943,184,5.980679512023926,0.00010520310752326623,1e-05,0.09996213333333331
1288,57843,13.07082790000095,106,-0.9299999494105577,1.9900000859051943,184,6.154188632965088,0.00010535080946283415,1e-05,0.09987026666666668
1289,57938,11.804695299999366,95,-1.35999995470047,1.9900000859051943,184,9.369630813598633,0.00010517793270992115,1e-05,0.09978793333333333
1290,57983,5.47900750000008,45,-3.259999977424741,1.9900000859051943,184,12.231276512145996,0.00010517468763282523,1e-05,0.0997489333333333
1291,58019,4.279666000000361,36,-3.6299999821931124,1.9900000859051943,184,9.725824356079102,0.0001052038132911548,1e-05,0.09971773333333334
1292,58043,3.0790211999992607,24,-4.059999987483025,1.9900000859051943,184,7.609360218048096,0.00010519586794544011,1e-05,0.09969693333333332
1293,58121,10.423702799998864,78,-2.259999968111515,1.9900000859051943,184,5.17733907699585,0.00010503174416953698,1e-05,0.09962933333333333
1294,58222,12.78702020000128,101,-1.229999953880906,1.9900000859051943,184,7.746754169464111,0.00010520232899580151,1e-05,0.0995418
1295,58250,3.5466711000008218,28,-3.949999986216426,1.9900000859051943,184,8.389613151550293,0.00010523995297262445,1e-05,0.09951753333333335
1296,58266,2.3485315999987506,16,-4.469999993219972,1.9900000859051943,184,8.952239036560059,0.00010521669901208952,1e-05,0.09950366666666666
1297,58355,10.5894827000011,89,-1.4999999552965164,1.9900000859051943,184,8.706572532653809,0.00010522319644223899,1e-05,0.09942653333333333
1298,58464,13.687600999999631,109,-0.89999995008111,1.9900000859051943,184,5.542898178100586,0.0001053434971254319,1e-05,0.09933206666666668
1299,58531,8.756949999999051,67,-2.5499999709427357,1.9900000859051943,184,6.7011871337890625,0.00010544955148361623,1e-05,0.09927399999999997
1300,58598,8.426122800001394,67,-2.4799999687820673,1.9900000859051943,184,4.697828769683838,0.00010548824502620846,1e-05,0.09921593333333334
1301,58625,3.046520399999281,27,-3.9599999859929085,1.9900000859051943,184,8.760473251342773,0.00010539877985138446,1e-05,0.09919253333333336
1302,58739,13.73750149999978,114,-0.5699999444186687,1.9900000859051943,184,12.04123306274414,0.00010552295134402812,1e-05,0.09909373333333335
1303,58838,11.838213400000313,99,-1.0799999497830868,1.9900000859051943,184,5.4793596267700195,0.00010551926243351772,1e-05,0.0990079333333333
1304,58873,4.496159100001023,35,-3.719999983906746,1.9900000859051943,184,6.565862655639648,0.00010549688886385411,1e-05,0.0989776
1305,58961,10.3564695999994,88,-1.58999995701015,1.9900000859051943,184,5.39768123626709,0.00010546699922997504,1e-05,0.0989013333333333
1306,59055,11.72394610000083,94,-1.4499999564141035,1.9900000859051943,184,7.309532642364502,0.00010570594895398244,1e-05,0.09881986666666667
1307,59160,12.818761200000154,105,-0.9599999487400055,1.9900000859051943,184,13.601244926452637,0.00010560791997704655,1e-05,0.09872886666666665
1308,59225,8.259779599999092,65,-2.619999971240759,1.9900000859051943,184,7.0547966957092285,0.00010564801777945831,1e-05,0.0986725333333333
1309,59259,4.444833800000197,34,-3.7599999848753214,1.9900000859051943,184,9.532343864440918,0.00010568492143647745,1e-05,0.09864306666666667
1310,59276,2.2639188000011927,17,-4.3699999917298555,1.9900000859051943,184,13.648175239562988,0.00010571232269285247,1e-05,0.09862833333333335
1311,59315,5.077879500000563,39,-3.509999981150031,1.9900000859051943,184,10.110814094543457,0.00010572234896244481,1e-05,0.0985945333333333
1312,59341,3.0811035000006086,26,-3.919999985024333,1.9900000859051943,184,14.69167709350586,0.0001057065965142101,1e-05,0.09857199999999999
1313,59377,4.528277899999011,36,-3.6299999821931124,1.9900000859051943,184,6.524586200714111,0.00010573797771940008,1e-05,0.09854079999999997
1314,59391,1.948230900001363,14,-4.529999993741512,1.9900000859051943,184,8.528594970703125,0.0001057640474755317,1e-05,0.09852866666666667
1315,59512,13.837028799998734,121,-0.04999993555247784,1.9900000859051943,184,12.847334861755371,0.00010557467612670735,1e-05,0.0984238
1316,59594,10.53986740000073,82,-2.0099999643862247,1.9900000859051943,184,9.708346366882324,0.00010557136556599289,1e-05,0.09835273333333333
1317,59658,8.25906169999871,64,-2.669999971985817,1.9900000859051943,184,6.597732067108154,0.00010562808165559545,1e-05,0.09829726666666666
1318,59701,5.594067300000461,43,-3.439999980852008,1.9900000859051943,184,6.661778450012207,0.00010555611515883356,1e-05,0.09825999999999997
1319,59767,8.275669299999208,66,-2.569999970495701,1.9900000859051943,184,5.263923168182373,0.0001055336106219329,1e-05,0.0982028
1320,59784,2.3475288999998156,17,-4.3699999917298555,1.9900000859051943,184,8.683684349060059,0.0001055401298799552,1e-05,0.09818806666666668
1321,59831,6.144894499999282,47,-3.2699999790638685,1.9900000859051943,184,4.886562347412109,0.00010556456254562363,1e-05,0.09814733333333332
1322,59915,10.773099699999875,84,-1.8699999619275331,1.9900000859051943,184,5.907266616821289,0.00010558935173321515,1e-05,0.0980745333333333
1323,59998,10.839373500000875,83,-1.949999963864684,1.9900000859051943,184,6.265673637390137,0.00010566665150690824,1e-05,0.09800259999999997
1324,60050,6.7094849000004615,52,-3.029999975115061,1.9900000859051943,184,6.375201225280762,0.00010560832743067294,1e-05,0.09795753333333335
1325,60155,12.93759449999925,105,-1.0199999511241913,1.9900000859051943,184,9.244812965393066,0.00010562153329374269,1e-05,0.09786653333333334
1326,60415,32.119976800000586,260,4.940000122413039,4.940000122413039,260,7.845740795135498,0.00010551205923547968,1e-05,0.09764120000000001
1327,60527,14.16911170000094,112,-0.8899999503046274,4.940000122413039,260,6.93527364730835,0.00010553796164458618,1e-05,0.0975441333333333
1328,60619,10.690351100000044,92,-1.3499999530613422,4.940000122413039,260,7.491701126098633,0.00010557939094724134,1e-05,0.09746440000000002
1329,60664,5.860912199999802,45,-3.3799999803304672,4.940000122413039,260,16.526308059692383,0.00010564022522885352,1e-05,0.0974254
1330,60754,10.70629480000025,90,-1.429999953135848,4.940000122413039,260,6.493436813354492,0.00010561365343164653,1e-05,0.0973474
1331,60862,12.921126400000503,108,-0.7499999459832907,4.940000122413039,260,7.231051445007324,0.00010548136924626306,1e-05,0.09725380000000003
1332,60957,10.890050500000143,95,-1.119999948889017,4.940000122413039,260,5.808750629425049,0.00010555833432590589,1e-05,0.09717146666666668
1333,61041,10.372983100000056,84,-1.819999961182475,4.940000122413039,260,9.441555976867676,0.00010556289635132998,1e-05,0.09709866666666665
1334,61152,13.720336399999724,111,-0.7499999478459358,4.940000122413039,260,16.754711151123047,0.0001056000983226113,1e-05,0.09700246666666666
1335,61252,11.939071900000272,100,-0.9899999480694532,4.940000122413039,260,6.561455726623535,0.0001056555993272923,1e-05,0.0969158
1336,61316,7.992685299999721,64,-2.5799999702721834,4.940000122413039,260,5.392571449279785,0.00010573916370049119,1e-05,0.09686033333333333
1337,61335,2.5958399000010104,19,-4.3199999909847975,4.940000122413039,260,7.793223857879639,0.00010575485066510737,1e-05,0.09684386666666667
1338,61384,6.728252799999609,49,-3.2499999795109034,4.940000122413039,260,6.783570766448975,0.00010582445247564465,1e-05,0.09680140000000001
1339,61414,3.280651000000944,30,-3.8499999847263098,4.940000122413039,260,8.083845138549805,0.00010585002019070089,1e-05,0.09677540000000001
1340,61506,10.70510860000104,92,-1.2999999523162842,4.940000122413039,260,16.13788604736328,0.00010593170736683533,1e-05,0.09669566666666668
1341,61555,6.444172500001514,49,-3.1399999763816595,4.940000122413039,260,13.513538360595703,0.00010593049228191376,1e-05,0.09665320000000002
1342,61600,6.094580099999803,45,-3.4199999812990427,4.940000122413039,260,9.484477043151855,0.00010588527948129922,1e-05,0.09661419999999998
1343,61711,13.854094099999202,111,-0.7999999485909939,4.940000122413039,260,10.805481910705566,0.00010586618009256199,1e-05,0.09651799999999999
1344,61774,8.157346099998904,63,-2.7099999729543924,4.940000122413039,260,7.688655853271484,0.00010581633250694722,1e-05,0.09646339999999998
1345,61809,4.395866699998805,35,-3.769999984651804,4.940000122413039,260,17.479982376098633,0.00010587565338937566,1e-05,0.09643306666666668
1346,61916,13.770192400001179,107,-1.079999953508377,4.940000122413039,260,7.056872367858887,0.00010579403169685975,1e-05,0.09634033333333332
1347,61966,6.343384400001014,50,-3.129999976605177,4.940000122413039,260,8.54004955291748,0.00010587016004137695,1e-05,0.096297
1348,62089,14.920109300001059,123,-0.2999999411404133,4.940000122413039,260,10.5429048538208,0.00010599148663459346,1e-05,0.09619039999999998
1349,62197,13.204230100000132,108,-0.7999999467283487,4.940000122413039,260,5.899641513824463,0.0001058830093825236,1e-05,0.09609680000000001
1350,62278,10.572224199999255,81,-2.0499999653548002,4.940000122413039,260,7.451324939727783,0.00010581563401501626,1e-05,0.09602660000000002
1351,62319,5.411246499999834,41,-3.4499999806284904,4.940000122413039,260,15.006845474243164,0.00010584244591882452,1e-05,0.09599106666666668
1352,62409,12.072840900000301,90,-1.8499999642372131,4.940000122413039,260,9.100565910339355,0.00010571188613539562,1e-05,0.09591306666666669
1353,62497,10.572024099999908,88,-1.6299999579787254,4.940000122413039,260,7.481762886047363,0.00010588426812319085,1e-05,0.09583679999999997
1354,62591,10.740588399999979,94,-1.2499999515712261,4.940000122413039,260,8.521733283996582,0.00010603359260130674,1e-05,0.09575533333333336
1355,62686,11.837459899999885,95,-1.3999999556690454,4.940000122413039,260,12.673596382141113,0.00010588220902718604,1e-05,0.09567300000000001
1356,62701,2.330967799998689,15,-4.51999999396503,4.940000122413039,260,11.941118240356445,0.00010588156146695837,1e-05,0.09565999999999997
1357,62790,10.93939329999921,89,-1.5799999572336674,4.940000122413039,260,15.292882919311523,0.0001059351852745749,1e-05,0.09558286666666665
1358,62881,11.821167199999763,91,-1.6799999605864286,4.940000122413039,260,7.553061485290527,0.00010594886407488957,1e-05,0.09550399999999999
1359,62976,11.689019600000393,95,-1.3999999556690454,4.940000122413039,260,6.036826133728027,0.00010607728472677991,1e-05,0.09542166666666663
1360,63057,9.159700599999269,81,-1.739999957382679,4.940000122413039,260,7.227623462677002,0.00010597538494039327,1e-05,0.09535146666666663
1361,63152,11.653467300000557,95,-1.35999995470047,4.940000122413039,260,8.7925443649292,0.0001059360001818277,1e-05,0.09526913333333334
1362,63202,6.328133600000001,50,-3.1699999775737524,4.940000122413039,260,5.1152024269104,0.0001060235226759687,1e-05,0.09522580000000001
1363,63218,2.364891900000657,16,-4.429999992251396,4.940000122413039,260,9.049896240234375,0.00010606859723338857,1e-05,0.09521193333333332
1364,63322,12.170078299999659,104,-0.9099999479949474,4.940000122413039,260,7.123039722442627,0.0001063419331330806,1e-05,0.09512179999999998
1365,63376,6.977949800000715,54,-3.0599999763071537,4.940000122413039,260,7.233738422393799,0.000106298946775496,1e-05,0.095075
1366,63443,9.10712649999914,67,-2.6799999736249447,4.940000122413039,260,5.695684909820557,0.0001063055606209673,1e-05,0.0950169333333333
1367,63487,6.2112673000010545,44,-3.5099999830126762,4.940000122413039,260,6.323357105255127,0.00010632790508680046,1e-05,0.09497880000000002
1368,63598,13.070902999999817,111,-0.5899999439716339,4.940000122413039,260,10.887221336364746,0.00010627838491927832,1e-05,0.09488259999999996
1369,63687,11.039980300000025,89,-1.5799999572336674,4.940000122413039,260,10.90405559539795,0.00010635078069753945,1e-05,0.09480546666666664
1370,63773,11.056135300001188,86,-1.8099999614059925,4.940000122413039,260,6.157354354858398,0.00010630333417793736,1e-05,0.09473093333333334
1371,63809,5.077298199999859,36,-3.8299999870359898,4.940000122413039,260,4.709238052368164,0.00010633507918100804,1e-05,0.09469973333333331
1372,63908,11.806026299998848,99,-1.1199999507516623,4.940000122413039,260,6.586608409881592,0.00010635611397447065,1e-05,0.09461393333333332
1373,63940,4.378412900001422,32,-3.9099999871104956,4.940000122413039,260,7.749345779418945,0.00010642581764841452,1e-05,0.09458619999999998
1374,64050,12.923438600000736,110,-0.7299999464303255,4.940000122413039,260,5.739830493927002,0.000106231433164794,1e-05,0.09449086666666666
1375,64123,9.055350700000417,73,-2.209999965503812,4.940000122413039,260,5.591341972351074,0.00010637962986947969,1e-05,0.09442759999999997
1376,64140,2.21408799999881,17,-4.379999991506338,4.940000122413039,260,11.781006813049316,0.00010639742686180398,1e-05,0.09441286666666666
1377,64234,10.990497900000264,94,-1.2499999515712261,4.940000122413039,260,9.574884414672852,0.00010652235505403951,1e-05,0.09433139999999998
1378,64269,4.0779347000006965,35,-3.589999981224537,4.940000122413039,260,9.34447193145752,0.00010659082181518897,1e-05,0.09430106666666663
1379,64319,6.3783595000004425,50,-3.129999976605177,4.940000122413039,260,5.518177509307861,0.00010660325642675161,1e-05,0.09425773333333336
1380,64346,3.6128465000001597,27,-4.039999987930059,4.940000122413039,260,11.351723670959473,0.00010654085053829476,1e-05,0.09423433333333331
1381,64364,2.0984962999991694,18,-4.32999999076128,4.940000122413039,260,6.519289493560791,0.00010649638716131449,1e-05,0.09421873333333333
1382,64406,4.794057099999918,42,-3.279999976977706,4.940000122413039,260,6.142629623413086,0.00010642876441124827,1e-05,0.09418233333333333
1383,64523,13.138117599999532,117,-0.12999993562698364,4.940000122413039,260,10.869485855102539,0.00010650982585502788,1e-05,0.09408093333333335
1384,64611,11.838625700000193,88,-1.8299999628216028,4.940000122413039,260,12.881877899169922,0.00010657424718374386,1e-05,0.09400466666666665
1385,64695,10.373312800000349,84,-1.8299999609589577,4.940000122413039,260,10.360121726989746,0.00010662812564987689,1e-05,0.09393186666666664
1386,64785,11.805582500001037,90,-1.7699999623000622,4.940000122413039,260,5.7943806648254395,0.00010655613004928455,1e-05,0.09385386666666665
1387,64905,14.452746100001605,120,-0.33999994210898876,4.940000122413039,260,5.858547210693359,0.00010659587860573083,1e-05,0.09374986666666665
1388,64993,10.722965299999487,88,-1.6299999579787254,4.940000122413039,260,4.652595520019531,0.00010654562356648967,1e-05,0.09367360000000001
1389,65034,5.378179200000886,41,-3.4999999813735485,4.940000122413039,260,5.997260570526123,0.00010649442992871627,1e-05,0.09363806666666667
1390,65049,2.130977199998597,15,-4.479999992996454,4.940000122413039,260,9.826011657714844,0.00010645228030625731,1e-05,0.09362506666666665
1391,65070,2.597251800001686,21,-4.219999989494681,4.940000122413039,260,7.290064811706543,0.00010644962458172813,1e-05,0.09360686666666665
1392,65172,12.371547999999166,102,-1.049999950453639,4.940000122413039,260,10.397453308105469,0.00010644968278938904,1e-05,0.09351846666666663
1393,65285,14.338176100000055,113,-0.8599999509751797,4.940000122413039,260,6.2490386962890625,0.00010638129606377333,1e-05,0.0934205333333333
1394,65370,11.022672600000078,85,-1.849999962374568,4.940000122413039,260,9.011686325073242,0.00010647994349710643,1e-05,0.09334686666666667
1395,65419,6.576408000000811,49,-3.1399999763816595,4.940000122413039,260,5.905402660369873,0.00010637116065481678,1e-05,0.09330440000000001
1396,65468,6.7255382999992435,49,-3.2199999783188105,4.940000122413039,260,5.643458843231201,0.00010632078192429617,1e-05,0.0932619333333333
1397,65506,5.327959000000192,38,-3.689999984577298,4.940000122413039,260,10.75228500366211,0.00010637407103786245,1e-05,0.09322899999999998
1398,65595,11.83965850000095,89,-1.8199999630451202,4.940000122413039,260,11.699901580810547,0.0001064828538801521,1e-05,0.09315186666666667
1399,65684,10.689287799999875,89,-1.4899999555200338,4.940000122413039,260,6.245004177093506,0.00010651627962943166,1e-05,0.09307473333333334
1400,65711,3.497369800001252,27,-3.949999986216426,4.940000122413039,260,5.362557411193848,0.00010655028017936274,1e-05,0.0930513333333333
1401,65740,3.296054500000537,29,-3.8099999837577343,4.940000122413039,260,4.681777000427246,0.00010661811393219978,1e-05,0.09302619999999998
1402,65774,4.42962499999885,34,-3.719999983906746,4.940000122413039,260,9.384370803833008,0.0001066995391738601,1e-05,0.0929967333333333
1403,65875,11.721467999999732,101,-0.9799999482929707,4.940000122413039,260,8.30427074432373,0.00010656064114300534,1e-05,0.09290919999999997
1404,65995,13.670264899999893,120,-0.14999993704259396,4.940000122413039,260,6.974832057952881,0.00010657880920916796,1e-05,0.09280519999999998
1405,66045,6.743626100000256,50,-3.1699999775737524,4.940000122413039,260,7.922186374664307,0.00010668054164852947,1e-05,0.09276186666666664
1406,66155,13.753516700000546,110,-0.8499999493360519,4.940000122413039,260,5.752263069152832,0.0001066620898200199,1e-05,0.09266653333333333
1407,66170,1.9812877000003937,15,-4.51999999396503,4.940000122413039,260,16.184551239013672,0.00010661348642315716,1e-05,0.09265353333333336
1408,66207,4.4617400000006455,37,-3.5799999814480543,4.940000122413039,260,5.212978363037109,0.00010663105786079541,1e-05,0.09262146666666665
1409,66318,13.720526000000973,111,-0.7999999485909939,4.940000122413039,260,9.356834411621094,0.00010667750029824674,1e-05,0.09252526666666666
1410,66361,5.061347599999863,43,-3.3199999779462814,4.940000122413039,260,7.801831245422363,0.00010658639075700194,1e-05,0.09248799999999997
1411,66374,2.196841900000436,13,-4.659999996423721,4.940000122413039,260,6.102085590362549,0.00010654076322680339,1e-05,0.09247673333333335
1412,66445,9.109006099999533,71,-2.3499999679625034,4.940000122413039,260,5.5000386238098145,0.00010647359886206686,1e-05,0.09241519999999996
1413,66647,24.193113299999823,202,2.770000096410513,4.940000122413039,260,4.7391676902771,0.00010664459114195779,1e-05,0.09224013333333331
1414,66762,13.786645399999543,115,-0.5099999438971281,4.940000122413039,260,6.320654392242432,0.00010655956430127844,1e-05,0.09214046666666667
1415,66861,11.721891600000163,99,-1.1199999507516623,4.940000122413039,260,4.5011796951293945,0.00010662086424417794,1e-05,0.09205466666666669
1416,66894,4.3793707999993785,33,-3.769999984651804,4.940000122413039,260,6.827228546142578,0.00010661086707841605,1e-05,0.09202606666666668
1417,66911,2.831138400000782,17,-4.409999992698431,4.940000122413039,260,8.969411849975586,0.00010658871906343848,1e-05,0.0920113333333333
1418,66996,10.439301700000215,85,-1.7799999602138996,4.940000122413039,260,8.445296287536621,0.0001065808319253847,1e-05,0.09193766666666667
1419,67072,9.008433899998636,76,-2.0299999620765448,4.940000122413039,260,6.825058460235596,0.00010651899356162176,1e-05,0.09187179999999998
1420,67111,4.794866100000945,39,-3.5199999809265137,4.940000122413039,260,9.211585998535156,0.00010651430056896061,1e-05,0.09183799999999999
1421,67126,2.315327799999068,15,-4.51999999396503,4.940000122413039,260,15.319772720336914,0.00010652931814547628,1e-05,0.09182500000000002
1422,67166,4.977074499998707,40,-3.509999981150031,4.940000122413039,260,9.398701667785645,0.00010645977454259992,1e-05,0.09179033333333336
1423,67271,12.73893119999957,105,-0.999999949708581,4.940000122413039,260,7.675471782684326,0.00010645606380421668,1e-05,0.09169933333333334
1424,67300,3.613094899999851,29,-3.8499999847263098,4.940000122413039,260,3.739454984664917,0.00010647049202816561,1e-05,0.09167420000000001
1425,67373,9.273586400000568,73,-2.25999996624887,4.940000122413039,260,14.030311584472656,0.00010642095730872825,1e-05,0.09161093333333334
1426,67463,10.840005299998666,90,-1.4899999555200338,4.940000122413039,260,7.270725727081299,0.00010659980034688488,1e-05,0.09153293333333334
1427,67559,12.022724799999196,96,-1.309999953955412,4.940000122413039,260,6.676390171051025,0.00010669312177924439,1e-05,0.09144973333333331
1428,67606,6.725826199999574,47,-3.359999980777502,4.940000122413039,260,8.985851287841797,0.00010677493992261589,1e-05,0.09140900000000002
1429,67754,19.28219109999918,148,0.31000006198883057,4.940000122413039,260,5.480558395385742,0.00010652187484083697,1e-05,0.09128073333333331
1430,67797,5.577309899999818,43,-3.3999999798834324,4.940000122413039,260,6.587536811828613,0.00010652359924279153,1e-05,0.09124346666666669
1431,67820,3.264260200001445,23,-4.239999990910292,4.940000122413039,260,8.909061431884766,0.00010654247307684273,1e-05,0.09122353333333333
1432,67855,4.395161600001302,35,-3.6299999821931124,4.940000122413039,260,7.065749645233154,0.00010654428479028866,1e-05,0.09119319999999997
1433,67949,12.037741899999673,94,-1.439999956637621,4.940000122413039,260,9.054905891418457,0.00010649205069057643,1e-05,0.0911117333333333
1434,68051,12.704897899999196,102,-1.1699999533593655,4.940000122413039,260,8.142294883728027,0.00010661629494279623,1e-05,0.09102333333333329
1435,68084,4.546403700000155,33,-3.8099999856203794,4.940000122413039,260,7.094404697418213,0.00010656689846655354,1e-05,0.09099473333333334
1436,68123,4.562211099999331,39,-3.42999997921288,4.940000122413039,260,6.338586807250977,0.00010651652701199055,1e-05,0.09096093333333335
1437,68269,19.031479799999943,146,0.34000006318092346,4.940000122413039,260,6.7791666984558105,0.0001065024989657104,1e-05,0.0908344
1438,68286,2.1305287000013777,17,-4.379999991506338,4.940000122413039,260,7.373888969421387,0.00010661716078175232,1e-05,0.09081966666666669
1439,68381,11.023729000000458,95,-1.199999950826168,4.940000122413039,260,11.615391731262207,0.00010679788829293102,1e-05,0.09073733333333334
1440,68506,14.586511800000153,125,-0.009999936446547508,4.940000122413039,260,5.314762115478516,0.00010664408910088241,1e-05,0.09062899999999999
1441,68619,13.736715800001548,113,-0.6599999461323023,4.940000122413039,260,4.352525234222412,0.00010663513967301697,1e-05,0.09053106666666663
1442,68725,13.555877599999803,106,-1.1299999542534351,4.940000122413039,260,7.231044292449951,0.00010658614337444305,1e-05,0.0904392
1443,68755,4.642633499999647,30,-4.049999989569187,4.940000122413039,260,8.23292064666748,0.00010665602894732729,1e-05,0.0904132
1444,68854,12.07230189999973,99,-1.1999999526888132,4.940000122413039,260,5.796136856079102,0.00010672617645468563,1e-05,0.09032740000000003
1445,68939,10.588465900000301,85,-1.819999961182475,4.940000122413039,260,5.289452075958252,0.0001066741460817866,1e-05,0.09025373333333334
1446,69037,11.923585800001092,98,-1.2099999524652958,4.940000122413039,260,6.282792568206787,0.00010670203482732177,1e-05,0.09016880000000002
1447,69145,12.803748400001496,108,-0.7899999469518661,4.940000122413039,260,5.637477397918701,0.00010665781883290038,1e-05,0.0900752
1448,69183,4.828985600001033,38,-3.559999981895089,4.940000122413039,260,10.960650444030762,0.000106647981738206,1e-05,0.09004226666666668
1449,69210,3.5950330999985454,27,-4.029999988153577,4.940000122413039,260,5.568614482879639,0.00010663179273251444,1e-05,0.09001886666666664
1450,69347,16.651135000000068,137,0.3200000673532486,4.940000122413039,260,6.125178337097168,0.00010661699343472719,1e-05,0.08990013333333333
1451,69431,10.589853399998901,84,-1.8699999619275331,4.940000122413039,260,9.316838264465332,0.00010666315938578919,1e-05,0.08982733333333331
1452,69511,10.75626530000045,80,-2.109999965876341,4.940000122413039,260,3.3993637561798096,0.00010671352356439456,1e-05,0.08975799999999999
1453,69606,11.606874199998856,95,-1.35999995470047,4.940000122413039,260,10.307228088378906,0.00010679585830075666,1e-05,0.08967566666666663
1454,69695,10.555186700001286,89,-1.539999956265092,4.940000122413039,260,5.008045196533203,0.00010681134153855965,1e-05,0.08959853333333331
1455,69798,12.904953700000988,103,-1.1099999528378248,4.940000122413039,260,7.878028392791748,0.00010669255425455049,1e-05,0.08950926666666664
1456,69890,11.239067300000897,92,-1.3799999542534351,4.940000122413039,260,8.863926887512207,0.00010700590792112052,1e-05,0.08942953333333331
1457,69935,6.160323100000824,45,-3.4199999812990427,4.940000122413039,260,13.739967346191406,0.00010698393452912569,1e-05,0.08939053333333334
1458,69971,4.39627499999915,36,-3.6299999821931124,4.940000122413039,260,8.550802230834961,0.00010696787649067119,1e-05,0.0893593333333333
1459,70068,11.754913100001431,97,-1.2099999524652958,4.940000122413039,260,10.022958755493164,0.0001068479978130199,1e-05,0.08927526666666666
1460,70135,8.291869300001053,67,-2.4799999687820673,4.940000122413039,260,6.841917037963867,0.0001068285564542748,1e-05,0.08921720000000002
1461,70148,2.415943599999082,13,-4.649999996647239,4.940000122413039,260,12.111305236816406,0.00010678177932277322,1e-05,0.08920593333333335
1462,70164,2.1303310000002966,16,-4.379999991506338,4.940000122413039,260,9.725188255310059,0.00010677239333745092,1e-05,0.08919206666666664
1463,70346,22.62876900000083,182,1.9400000851601362,4.940000122413039,260,5.6195387840271,0.00010697143443394452,1e-05,0.08903433333333331
1464,70449,12.304909899999984,103,-0.9499999489635229,4.940000122413039,260,8.346945762634277,0.00010678102262318134,1e-05,0.08894506666666664
1465,70484,4.527874400000655,35,-3.719999983906746,4.940000122413039,260,11.222145080566406,0.00010681553976610303,1e-05,0.08891473333333333
1466,70498,1.9148800000002666,14,-4.51999999396503,4.940000122413039,260,8.137362480163574,0.00010682684660423547,1e-05,0.08890259999999998
1467,70583,10.657320800000889,85,-1.7799999602138996,4.940000122413039,260,11.855256080627441,0.00010682115680538118,1e-05,0.08882893333333336
1468,70619,4.410722499998883,36,-3.6299999821931124,4.940000122413039,260,5.113984107971191,0.00010683526488719508,1e-05,0.08879773333333332
1469,70658,4.828986700000314,39,-3.4699999801814556,4.940000122413039,260,4.590991973876953,0.00010678359831217676,1e-05,0.08876393333333332
1470,70768,13.720964999998614,110,-0.8899999503046274,4.940000122413039,260,4.866486549377441,0.00010666414891602471,1e-05,0.08866860000000001
1471,70796,3.245430099999794,28,-3.819999983534217,4.940000122413039,260,12.10593032836914,0.00010667037713574246,1e-05,0.0886443333333333
1472,70822,3.5817607999997563,26,-4.129999989643693,4.940000122413039,260,5.28851318359375,0.00010666182060958818,1e-05,0.0886218
1473,70858,4.327427000000171,36,-3.6299999821931124,4.940000122413039,260,6.677053928375244,0.00010667027527233586,1e-05,0.08859059999999996
1474,70948,10.824521099999401,90,-1.5299999564886093,4.940000122413039,260,6.115173816680908,0.00010669600305845961,1e-05,0.08851259999999997
1475,70974,3.4784217000014905,26,-4.079999988898635,4.940000122413039,260,5.015254974365234,0.00010673343058442697,1e-05,0.08849006666666666
1476,71011,4.39591240000118,37,-3.5299999807029963,4.940000122413039,260,6.477555751800537,0.00010669710900401697,1e-05,0.08845800000000001
1477,71114,12.288286700000754,103,-0.9499999489635229,4.940000122413039,260,7.772276401519775,0.00010672812641132623,1e-05,0.08836873333333334
1478,71208,10.722833300000275,94,-1.1699999496340752,4.940000122413039,260,11.015877723693848,0.00010669021139619872,1e-05,0.08828726666666667
1479,71250,5.661214199999449,42,-3.489999981597066,4.940000122413039,260,8.510834693908691,0.00010660265252226964,1e-05,0.08825086666666665
1480,71289,4.579780699999901,39,-3.479999979957938,4.940000122413039,260,8.219562530517578,0.00010661863052519038,1e-05,0.08821706666666666
