episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/loss,train/learning_rate,rollout/exploration_rate
1,6,1.3476539999246597,6,-2.8799999952316284,-2.8799999952316284,6,,,0.14999566666666664
2,17,2.1965053000021726,11,-2.7999999951571226,-2.7999999951571226,11,,,0.14998613333333335
3,19,1.1321884000208229,2,-5.0,-2.7999999951571226,11,,,0.14998440000000002
4,34,2.7144237998872995,15,-2.089999981224537,-2.089999981224537,15,,,0.14997139999999998
5,46,1.9644051999785006,12,-4.749999998137355,-2.089999981224537,15,,,0.14996099999999998
6,77,4.528793100034818,31,3.4600000753998756,3.4600000753998756,31,,,0.1499341333333333
7,88,2.065126500092447,11,-4.749999998137355,3.4600000753998756,31,,,0.14992460000000002
8,90,1.131656700046733,2,-5.0,3.4600000753998756,31,,,0.14992286666666668
9,94,1.3978973999619484,4,-4.939999999478459,3.4600000753998756,31,,,0.14991939999999998
10,107,2.2822869999799877,13,-4.609999995678663,3.4600000753998756,31,7.169679641723633,1e-05,0.1499081333333333
11,136,4.277957699960098,29,-4.149999991059303,3.4600000753998756,31,0.8320198059082031,1e-05,0.149883
12,138,1.1824276999104768,2,-5.0,3.4600000753998756,31,9.618566513061523,1e-05,0.14988126666666662
13,144,1.164881099946797,6,-4.839999997988343,3.4600000753998756,31,2.7710680961608887,1e-05,0.14987606666666667
14,211,8.0427129000891,67,16.03000019863248,16.03000019863248,67,11.09510612487793,1e-05,0.149818
15,213,1.1822842999827117,2,-5.0,16.03000019863248,67,24.12454605102539,1e-05,0.14981626666666667
16,251,5.144668200053275,38,-3.63999998383224,16.03000019863248,67,5.717615127563477,1e-05,0.14978333333333335
17,267,2.1313328000251204,16,-4.419999992474914,16.03000019863248,67,1.6364736557006836,1e-05,0.14976946666666666
18,269,1.1822830000892282,2,-5.0,16.03000019863248,67,2.8439700603485107,1e-05,0.14976773333333332
19,277,1.1651027998887002,8,-4.779999997466803,16.03000019863248,67,2.8908400535583496,1e-05,0.1497608
20,292,2.3304728001821786,15,-4.599999995902181,16.03000019863248,67,13.100608825683594,1e-05,0.14974780000000001
21,310,2.3311703000217676,18,-4.279999990016222,16.03000019863248,67,4.216338634490967,1e-05,0.14973219999999998
22,325,2.0817465998698026,15,-4.51999999396503,16.03000019863248,67,1.2636407613754272,1e-05,0.1497192
23,339,2.297945500118658,14,-4.51999999396503,16.03000019863248,67,3.907545566558838,1e-05,0.14970706666666664
24,349,1.8641087000723928,10,-4.8099999986588955,16.03000019863248,67,1.4590927362442017,1e-05,0.14969839999999998
25,365,2.3805661001242697,16,-4.459999993443489,16.03000019863248,67,10.697535514831543,1e-05,0.14968453333333334
26,376,2.081397600006312,11,-4.669999996200204,16.03000019863248,67,1.4162683486938477,1e-05,0.149675
27,390,2.031215399969369,14,-4.51999999396503,16.03000019863248,67,3.367673397064209,1e-05,0.14966286666666664
28,403,2.064249600050971,13,-4.569999994710088,16.03000019863248,67,7.427759170532227,1e-05,0.14965160000000002
29,430,3.430847499985248,27,-4.029999988153577,16.03000019863248,67,28.331642150878906,1e-05,0.1496282
30,445,2.064023300074041,15,-4.51999999396503,16.03000019863248,67,14.795729637145996,1e-05,0.1496152
31,448,1.1319311000406742,3,-4.949999999254942,16.03000019863248,67,,,0.14961259999999998
32,454,1.2988700000569224,6,-4.799999997019768,16.03000019863248,67,4.153991222381592,1e-05,0.14960740000000003
33,468,1.9816854000091553,14,-4.51999999396503,16.03000019863248,67,7.610821723937988,1e-05,0.14959526666666667
34,480,2.063784600002691,12,-4.699999997392297,16.03000019863248,67,9.551815032958984,1e-05,0.14958486666666665
35,497,2.0802106000483036,17,-4.419999992474914,16.03000019863248,67,10.62015151977539,1e-05,0.14957013333333333
36,529,4.513675299938768,32,-4.099999990314245,16.03000019863248,67,10.177131652832031,1e-05,0.1495424
37,541,1.8308447999879718,12,-4.659999996423721,16.03000019863248,67,8.166894912719727,1e-05,0.149532
38,558,2.1311499001458287,17,-4.419999992474914,16.03000019863248,67,8.019979476928711,1e-05,0.14951726666666668
