episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/loss,train/learning_rate,rollout/exploration_rate
100,1956,2.2639243602752686,15,-4.509999994188547,9.800000011920929,59,,,0.9870970000000001
101,1971,1.9651696681976318,15,-4.469999993219972,9.800000011920929,59,,,0.9869979999999998
102,2007,6.043986558914185,36,-4.189999995753169,9.800000011920929,59,,,0.9867604
103,2036,3.630255699157715,29,-4.009999988600612,9.800000011920929,59,,,0.9865689999999999
104,2039,1.1321964263916016,3,-4.949999999254942,9.800000011920929,59,,,0.9865492000000001
105,2057,2.5144853591918945,18,-4.439999993890524,9.800000011920929,59,,,0.9864303999999999
106,2059,1.1329505443572998,2,-5.0,9.800000011920929,59,,,0.9864172
107,2065,1.3813199996948242,6,-4.879999998956919,9.800000011920929,59,,,0.9863776
108,2076,2.0477278232574463,11,-4.78999999910593,9.800000011920929,59,,,0.986305
109,2088,2.114718198776245,12,-4.739999998360872,9.800000011920929,59,,,0.9862257999999999
110,2091,1.132317066192627,3,-4.949999999254942,9.800000011920929,59,,,0.9862060000000001
111,2111,2.7973721027374268,20,-4.339999992400408,9.800000011920929,59,,,0.986074
112,2145,5.012429714202881,34,-3.9999999906867743,9.800000011920929,59,,,0.9858496000000001
113,2169,3.7458927631378174,24,-4.379999995231628,9.800000011920929,59,,,0.9856912
114,2228,9.158405542373657,59,-3.399999987334013,9.800000011920929,59,,,0.9853018000000001
115,2251,3.513688087463379,23,-4.3499999940395355,9.800000011920929,59,,,0.9851500000000002
116,2267,2.380784749984741,16,-4.549999995157123,9.800000011920929,59,,,0.9850444
117,2277,2.2316861152648926,10,-4.8900000005960464,9.800000011920929,59,,,0.9849784
118,2300,3.447045087814331,23,-4.359999993816018,9.800000011920929,59,,,0.9848266
119,2314,2.330157518386841,14,-4.689999997615814,9.800000011920929,59,,,0.9847341999999999
120,2353,5.994977712631226,39,-4.009999992325902,9.800000011920929,59,,,0.9844767999999998
121,2355,1.1321301460266113,2,-5.0,9.800000011920929,59,,,0.9844635999999999
122,2360,1.2818655967712402,5,-4.929999999701977,9.800000011920929,59,,,0.9844306
123,2374,1.931272268295288,14,-4.609999995678663,9.800000011920929,59,,,0.9843381999999999
124,2388,2.415393829345703,14,-4.649999996647239,9.800000011920929,59,,,0.9842458000000002
125,2410,3.4465630054473877,22,-4.449999995529652,9.800000011920929,59,,,0.9841006
126,2434,3.812474250793457,24,-4.3499999940395355,9.800000011920929,59,,,0.9839421999999999
127,2457,3.514268159866333,23,-4.439999995753169,9.800000011920929,59,,,0.9837904
128,2474,2.4637372493743896,17,-4.4999999944120646,9.800000011920929,59,,,0.9836782
129,2496,3.7125906944274902,22,-4.489999996498227,9.800000011920929,59,,,0.9835329999999999
130,2531,5.062364816665649,35,-3.9999999906867743,9.800000011920929,59,,,0.9833020000000001
131,2554,4.062172889709473,23,-4.4799999967217445,9.800000011920929,59,,,0.9831501999999999
132,2565,2.11508846282959,11,-4.839999999850988,9.800000011920929,59,,,0.9830775999999999
133,2575,2.048180341720581,10,-4.839999999850988,9.800000011920929,59,,,0.9830115999999999
134,2616,6.061513185501099,41,-3.8499999903142452,9.800000011920929,59,,,0.9827410000000001
135,2629,2.263951301574707,13,-4.659999996423721,9.800000011920929,59,,,0.9826551999999998
136,2645,2.248175621032715,16,-4.4999999944120646,9.800000011920929,59,,,0.9825496000000001
137,2657,2.297468900680542,12,-4.699999997392297,9.800000011920929,59,,,0.9824704000000001
138,2669,2.0478062629699707,12,-4.739999998360872,9.800000011920929,59,,,0.9823912
139,2672,1.1333701610565186,3,-4.949999999254942,9.800000011920929,59,,,0.9823714000000001
140,2681,1.1474525928497314,9,-4.779999997466803,9.800000011920929,59,,,0.9823119999999999
141,2693,2.1155879497528076,12,-4.739999998360872,9.800000011920929,59,,,0.9822327999999998
142,2705,2.1311700344085693,12,-4.749999998137355,9.800000011920929,59,,,0.9821536000000001
143,2719,2.4975950717926025,14,-4.679999997839332,9.800000011920929,59,,,0.9820612
144,2748,4.962209463119507,29,-4.3299999963492155,9.800000011920929,59,,,0.9818698
145,2750,1.132296085357666,2,-5.0,9.800000011920929,59,,,0.9818566
146,2755,1.3654265403747559,5,-4.929999999701977,9.800000011920929,59,,,0.9818236000000001
147,2765,2.048165798187256,10,-4.839999999850988,9.800000011920929,59,,,0.9817576000000001
148,2792,3.6135900020599365,27,-4.189999992027879,9.800000011920929,59,,,0.9815794000000001
149,2836,5.910381078720093,44,-3.6099999845027924,9.800000011920929,59,,,0.9812890000000002
150,2860,3.8293800354003906,24,-4.339999994263053,9.800000011920929,59,,,0.9811306
151,2873,1.931574821472168,13,-4.689999997615814,9.800000011920929,59,,,0.9810448
152,2876,1.116391658782959,3,-4.949999999254942,9.800000011920929,59,,,0.9810249999999999
153,2909,4.496201276779175,33,-3.929999988526106,9.800000011920929,59,,,0.9808071999999999
154,2920,2.2803092002868652,11,-4.839999999850988,9.800000011920929,59,,,0.9807346
155,2954,5.078702926635742,34,-4.049999991431832,9.800000011920929,59,,,0.9805102000000001
156,2957,1.1327564716339111,3,-4.949999999254942,9.800000011920929,59,,,0.9804903999999999
157,2962,1.1487431526184082,5,-4.889999998733401,9.800000011920929,59,,,0.9804574
158,2984,3.662482976913452,22,-4.4799999967217445,9.800000011920929,59,,,0.9803122
159,2999,2.3987679481506348,15,-4.549999995157123,9.800000011920929,59,,,0.9802132
160,3023,3.7463855743408203,24,-4.3499999940395355,9.800000011920929,59,,,0.9800547999999998
161,3055,4.944921255111694,32,-4.139999993145466,9.800000011920929,59,,,0.9798436
162,3070,2.165377616882324,15,-4.549999995157123,9.800000011920929,59,,,0.9797446000000001
163,3095,3.812162399291992,25,-4.249999992549419,9.800000011920929,59,,,0.9795796000000001
164,3152,8.342846632003784,57,-3.2999999839812517,9.800000011920929,59,,,0.9792034
165,3166,2.164729118347168,14,-4.599999995902181,9.800000011920929,59,,,0.9791110000000002
166,3182,2.0803937911987305,16,-4.509999994188547,9.800000011920929,59,,,0.9790054
167,3196,2.1813485622406006,14,-4.649999996647239,9.800000011920929,59,,,0.9789129999999999
168,3219,3.830197334289551,23,-4.4799999967217445,9.800000011920929,59,,,0.9787612
169,3221,1.1319990158081055,2,-5.0,9.800000011920929,59,,,0.978748
170,3225,1.232454538345337,4,-4.980000000447035,9.800000011920929,59,,,0.9787216
171,3250,3.4125072956085205,25,-4.209999991580844,9.800000011920929,59,,,0.9785566
172,3270,3.6313908100128174,20,-4.579999998211861,9.800000011920929,59,,,0.9784245999999999
173,3305,5.1945250034332275,35,-4.079999992623925,9.800000011920929,59,,,0.9781936000000002
174,3337,5.611260890960693,32,-4.30999999679625,9.800000011920929,59,,,0.9779823999999999
175,3405,10.323790550231934,68,0.8500000014901161,9.800000011920929,68,,,0.9775335999999999
176,3408,1.13181471824646,3,-4.949999999254942,9.800000011920929,68,,,0.9775138
177,3414,1.2823638916015625,6,-4.879999998956919,9.800000011920929,68,,,0.9774742
178,3426,1.9645795822143555,12,-4.659999996423721,9.800000011920929,68,,,0.9773949999999999
179,3429,1.1324210166931152,3,-4.949999999254942,9.800000011920929,68,,,0.9773752000000001
180,3435,1.1325857639312744,6,-4.839999997988343,9.800000011920929,68,,,0.9773356000000001
181,3450,2.163963794708252,15,-4.599999995902181,9.800000011920929,68,,,0.9772366000000001
182,3494,6.094165802001953,44,-3.719999987632036,9.800000011920929,68,,,0.9769461999999999
183,3528,5.396363735198975,34,-4.079999992623925,9.800000011920929,68,,,0.9767218
184,3554,3.5286898612976074,26,-4.1699999906122684,9.800000011920929,68,,,0.9765502000000001
185,3566,2.1822054386138916,12,-4.739999998360872,9.800000011920929,68,,,0.9764710000000001
186,3576,2.064032793045044,10,-4.839999999850988,9.800000011920929,68,,,0.9764050000000001
187,3592,2.1646175384521484,16,-4.549999995157123,9.800000011920929,68,,,0.9762993999999999
188,3594,1.1325559616088867,2,-5.0,9.800000011920929,68,,,0.9762861999999999
189,3599,1.3814313411712646,5,-4.889999998733401,9.800000011920929,68,,,0.9762532
190,3608,1.9153578281402588,9,-4.8900000005960464,9.800000011920929,68,,,0.9761937999999998
191,3624,2.313957691192627,16,-4.4999999944120646,9.800000011920929,68,,,0.9760882000000001
192,3639,2.1819374561309814,15,-4.609999995678663,9.800000011920929,68,,,0.9759892000000001
193,3652,2.1807141304016113,13,-4.689999997615814,9.800000011920929,68,,,0.9759033999999999
194,3664,2.2648730278015137,12,-4.739999998360872,9.800000011920929,68,,,0.9758241999999998
195,3677,1.9652140140533447,13,-4.649999996647239,9.800000011920929,68,,,0.9757383999999999
196,3691,2.1645092964172363,14,-4.649999996647239,9.800000011920929,68,,,0.9756459999999998
197,3713,3.6969833374023438,22,-4.439999995753169,9.800000011920929,68,,,0.9755008000000001
198,3748,5.394773960113525,35,-3.9999999906867743,9.800000011920929,68,,,0.9752698
199,3771,3.762040376663208,23,-4.389999995008111,9.800000011920929,68,,,0.975118
200,3781,2.066049098968506,10,-4.799999998882413,9.800000011920929,68,,,0.9750519999999999
201,3825,5.960439205169678,44,-3.719999987632036,9.800000011920929,68,,,0.9747616
202,3881,8.359124660491943,56,-3.4299999866634607,9.800000011920929,68,,,0.974392
203,3894,2.281337261199951,13,-4.699999997392297,9.800000011920929,68,,,0.9743062000000001
204,3906,2.197859525680542,12,-4.699999997392297,9.800000011920929,68,,,0.9742270000000001
205,3917,2.06416654586792,11,-4.799999998882413,9.800000011920929,68,,,0.9741544000000002
206,3939,4.013391971588135,22,-4.51999999769032,9.800000011920929,68,,,0.9740092
207,3948,2.0647032260894775,9,-4.9400000013411045,9.800000011920929,68,,,0.9739498000000002
208,3961,2.04913592338562,13,-4.699999997392297,9.800000011920929,68,,,0.9738639999999998
209,3971,2.513714551925659,10,-4.920000001788139,9.800000011920929,68,,,0.9737980000000002
210,3995,3.5123839378356934,24,-4.2999999932944775,9.800000011920929,68,,,0.9736396
211,4009,2.0814883708953857,14,-4.599999995902181,9.800000011920929,68,,,0.9735472
212,4022,2.164829730987549,13,-4.699999997392297,9.800000011920929,68,,,0.9734614
213,4024,1.1332242488861084,2,-5.0,9.800000011920929,68,,,0.9734482
214,4031,1.2812283039093018,7,-4.789999997243285,9.800000011920929,68,,,0.9734020000000001
215,4060,4.963018894195557,29,-4.3299999963492155,9.800000011920929,68,,,0.9732106000000001
216,4077,2.1301989555358887,17,-4.4999999944120646,9.800000011920929,68,,,0.9730983999999998
217,4094,2.3138043880462646,17,-4.409999992698431,9.800000011920929,68,,,0.9729861999999999
218,4119,3.5800914764404297,25,-4.2999999932944775,9.800000011920929,68,,,0.9728211999999999
219,4140,3.847783327102661,21,-4.619999999180436,9.800000011920929,68,,,0.9726826
220,4165,3.7629997730255127,25,-4.209999991580844,9.800000011920929,68,,,0.9725176
221,4189,3.530391216278076,24,-4.259999992325902,9.800000011920929,68,,,0.9723591999999999
222,4215,3.4787354469299316,26,-4.259999992325902,9.800000011920929,68,,,0.9721876
223,4229,2.1816823482513428,14,-4.609999995678663,9.800000011920929,68,,,0.9720951999999999
224,4241,2.1978328227996826,12,-4.78999999910593,9.800000011920929,68,,,0.9720159999999999
225,4243,1.1321957111358643,2,-5.0,9.800000011920929,68,,,0.9720027999999998
226,4249,1.1321942806243896,6,-4.839999997988343,9.800000011920929,68,,,0.9719632000000001
227,4259,2.0485479831695557,10,-4.8900000005960464,9.800000011920929,68,,,0.9718972000000001
228,4277,2.4643361568450928,18,-4.4499999936670065,9.800000011920929,68,,,0.9717784
229,4287,2.2144665718078613,10,-4.8900000005960464,9.800000011920929,68,,,0.9717123999999999
230,4301,2.2647063732147217,14,-4.649999996647239,9.800000011920929,68,,,0.9716199999999998
231,4334,5.627866983413696,33,-4.259999996051192,9.800000011920929,68,,,0.9714022000000001
232,4345,2.2308762073516846,11,-4.839999999850988,9.800000011920929,68,,,0.9713295999999999
233,4359,2.264662981033325,14,-4.609999995678663,9.800000011920929,68,,,0.9712372000000001
234,4374,2.165531635284424,15,-4.509999994188547,9.800000011920929,68,,,0.9711382
235,4431,8.557682991027832,57,-3.469999987632036,9.800000011920929,68,,,0.970762
236,4444,2.414184093475342,13,-4.689999997615814,9.800000011920929,68,,,0.9706762000000002
237,4455,2.1147212982177734,11,-4.78999999910593,9.800000011920929,68,,,0.9706035999999999
238,4467,2.047926902770996,12,-4.799999998882413,9.800000011920929,68,,,0.9705243999999998
239,4470,1.1334941387176514,3,-4.949999999254942,9.800000011920929,68,,,0.9705045999999999
240,4478,1.2476768493652344,8,-4.779999997466803,9.800000011920929,68,,,0.9704518
241,4503,3.729963779449463,25,-4.289999993517995,9.800000011920929,68,,,0.9702868
242,4515,2.064772129058838,12,-4.699999997392297,9.800000011920929,68,,,0.9702075999999998
243,4532,2.214015007019043,17,-4.459999993443489,9.800000011920929,68,,,0.9700953999999999
244,4546,2.2657272815704346,14,-4.599999995902181,9.800000011920929,68,,,0.9700029999999998
245,4555,1.9804093837738037,9,-4.8900000005960464,9.800000011920929,68,,,0.9699436
246,4557,1.132948637008667,2,-5.0,9.800000011920929,68,,,0.9699304
247,4562,1.3816778659820557,5,-4.889999998733401,9.800000011920929,68,,,0.9698974000000001
248,4595,4.96242618560791,33,-4.049999991431832,9.800000011920929,68,,,0.9696796000000001
249,4626,5.028491497039795,31,-4.2799999956041574,9.800000011920929,68,,,0.9694750000000001
250,4637,2.414050817489624,11,-4.870000001043081,9.800000011920929,68,,,0.9694024000000002
251,4647,2.064959764480591,10,-4.799999998882413,9.800000011920929,68,,,0.9693364000000001
252,4674,3.6133601665496826,27,-4.189999992027879,9.800000011920929,68,,,0.9691582000000001
253,4686,2.18170428276062,12,-4.749999998137355,9.800000011920929,68,,,0.969079
254,4716,5.261307954788208,30,-4.4099999982863665,9.800000011920929,68,,,0.9688809999999999
255,4739,3.9966068267822266,23,-4.4299999959766865,9.800000011920929,68,,,0.9687291999999998
256,4751,2.0641028881073,12,-4.699999997392297,9.800000011920929,68,,,0.9686500000000001
257,4776,3.8966240882873535,25,-4.339999994263053,9.800000011920929,68,,,0.9684850000000002
258,4830,8.30858325958252,54,-3.479999987408519,9.800000011920929,68,,,0.9681286000000002
259,4869,5.877796649932861,39,-3.9199999906122684,9.800000011920929,68,,,0.9678712000000002
260,4909,6.060884714126587,40,-3.909999990835786,9.800000011920929,68,,,0.9676071999999999
261,4925,2.1477320194244385,16,-4.459999993443489,9.800000011920929,68,,,0.9675016000000001
262,4951,3.9467949867248535,26,-4.239999992772937,9.800000011920929,68,,,0.9673299999999999
263,4962,2.1158864498138428,11,-4.839999999850988,9.800000011920929,68,,,0.9672574
264,4994,3.5790531635284424,32,-3.9099999871104956,9.800000011920929,68,,,0.9670461999999999
265,5016,4.012721061706543,22,-4.4799999967217445,9.800000011920929,68,,,0.966901
266,5038,3.7624683380126953,22,-4.489999996498227,9.800000011920929,68,,,0.9667557999999999
267,5062,3.4972801208496094,24,-4.2999999932944775,9.800000011920929,68,,,0.9665974000000002
268,5096,5.14535665512085,34,-4.079999992623925,9.800000011920929,68,,,0.9663729999999999
269,5109,2.1641767024993896,13,-4.689999997615814,9.800000011920929,68,,,0.9662872
270,5123,2.182352304458618,14,-4.599999995902181,9.800000011920929,68,,,0.9661947999999999
271,5126,1.1314973831176758,3,-4.949999999254942,9.800000011920929,68,,,0.966175
272,5132,1.2657334804534912,6,-4.919999999925494,9.800000011920929,68,,,0.9661354
273,5145,1.9480445384979248,13,-4.699999997392297,9.800000011920929,68,,,0.9660496000000001
274,5169,3.9133198261260986,24,-4.339999994263053,9.800000011920929,68,,,0.9658912
275,5182,2.03092885017395,13,-4.609999995678663,9.800000011920929,68,,,0.9658054
276,5194,2.197587251663208,12,-4.739999998360872,9.800000011920929,68,,,0.9657262
277,5231,6.0947585105896,37,-4.0999999940395355,9.800000011920929,68,,,0.965482
278,5241,2.0651650428771973,10,-4.799999998882413,9.800000011920929,68,,,0.9654159999999998
279,5258,2.2973341941833496,17,-4.4499999936670065,9.800000011920929,68,,,0.9653037999999999
280,5295,5.511462688446045,37,-3.929999990388751,9.800000011920929,68,,,0.9650595999999999
281,5323,3.8470261096954346,28,-4.099999990314245,9.800000011920929,68,,,0.9648748
282,5336,2.280850887298584,13,-4.739999998360872,9.800000011920929,68,,,0.9647890000000001
283,5358,3.529348850250244,22,-4.439999995753169,9.800000011920929,68,,,0.9646437999999999
284,5390,5.16304874420166,32,-4.189999993890524,9.800000011920929,68,,,0.9644326000000002
285,5403,2.363605499267578,13,-4.739999998360872,9.800000011920929,68,,,0.9643467999999998
286,5416,2.0308942794799805,13,-4.659999996423721,9.800000011920929,68,,,0.964261
287,5439,3.747208833694458,23,-4.439999995753169,9.800000011920929,68,,,0.9641092
288,5462,3.612628698348999,23,-4.389999995008111,9.800000011920929,68,,,0.9639574000000001
289,5474,2.28139591217041,12,-4.739999998360872,9.800000011920929,68,,,0.9638781999999999
290,5487,2.0475106239318848,13,-4.659999996423721,9.800000011920929,68,,,0.9637924000000001
291,5500,2.1818883419036865,13,-4.739999998360872,9.800000011920929,68,,,0.9637066000000002
292,5503,1.132650375366211,3,-4.949999999254942,9.800000011920929,68,,,0.9636868
293,5510,1.281139612197876,7,-4.789999997243285,9.800000011920929,68,,,0.9636406000000001
294,5520,2.065497636795044,10,-4.799999998882413,9.800000011920929,68,,,0.9635746000000001
295,5533,2.181549072265625,13,-4.689999997615814,9.800000011920929,68,,,0.9634888000000001
296,5574,5.6277241706848145,41,-3.699999986216426,9.800000011920929,68,,,0.9632182
297,5588,2.181427240371704,14,-4.649999996647239,9.800000011920929,68,,,0.9631257999999999
298,5612,3.6136481761932373,24,-4.3499999940395355,9.800000011920929,68,,,0.9629674000000001
299,5623,2.0477211475372314,11,-4.799999998882413,9.800000011920929,68,,,0.9628947999999999
300,5626,1.1321756839752197,3,-4.949999999254942,9.800000011920929,68,,,0.962875
301,5632,1.2821052074432373,6,-4.879999998956919,9.800000011920929,68,,,0.9628354
302,5643,1.9819018840789795,11,-4.799999998882413,9.800000011920929,68,,,0.9627628000000001
303,5696,8.22482967376709,53,-3.579999988898635,9.800000011920929,68,,,0.962413
304,5753,8.92525839805603,57,-3.5099999886006117,9.800000011920929,68,,,0.9620368000000001
305,5771,2.4302878379821777,18,-4.4999999944120646,9.800000011920929,68,,,0.961918
306,5847,10.043065071105957,76,2.0000000651925802,9.800000011920929,76,,,0.9614163999999998
307,5851,1.11399245262146,4,-4.949999999254942,9.800000011920929,76,,,0.9613899999999999
308,5857,1.3646135330200195,6,-4.879999998956919,9.800000011920929,76,,,0.9613504000000002
309,5872,1.865473747253418,15,-4.469999993219972,9.800000011920929,76,,,0.9612513999999999
310,5896,3.7301747798919678,24,-4.4799999967217445,9.800000011920929,76,,,0.9610930000000001
311,5924,3.762855291366577,28,-4.149999991059303,9.800000011920929,76,,,0.9609081999999999
312,5926,1.132030963897705,2,-5.0,9.800000011920929,76,,,0.9608949999999999
313,5935,1.1490092277526855,9,-4.7299999967217445,9.800000011920929,76,,,0.9608356
