episode,time_alive,reward,loss,ewc_loss,time_smooth,reward_smooth,loss_smooth,ewc_smooth
1005,3.4961533546447754,-4.46,0.21864628791809082,2.4338287403224967e-05,2.429366858800252,-4.6419999917348225,0.22586601227521896,2.401516673368557e-05
1006,4.6791911125183105,-4.04,0.28495723009109497,2.4398286768700927e-05,2.509862852096558,-4.622999986012776,0.22823061048984528,2.401480851403903e-05
1007,5.377813816070557,-4.28,0.326619952917099,2.434449015709106e-05,2.611979524294535,-4.608666658401489,0.23247223099072775,2.401313498315479e-05
1008,1.166137933731079,-5.0,0.21660743653774261,2.43419981416082e-05,2.5376155614852904,-4.627999989191691,0.2332306186358134,2.4013472041891268e-05
1009,1.5480942726135254,-4.59,0.3588647246360779,2.4339589799637906e-05,2.4943182388941447,-4.628999996185303,0.2375962202747663,2.4016502660136515e-05
1010,3.2806148529052734,-4.24,0.22535982728004456,2.4400418624281883e-05,2.5237260421117145,-4.616999991734823,0.24048235416412353,2.402347648361077e-05
1011,2.0810375213623047,-4.7,0.25870537757873535,2.444170240778476e-05,2.519301263491313,-4.610666656494141,0.2409332404534022,2.4033550653257406e-05
1012,2.2481753826141357,-4.75,0.293667733669281,2.4439586923108436e-05,2.5564995050430297,-4.602333323160807,0.24254953861236572,2.404355430674817e-05
1013,1.1319122314453125,-5.0,0.0,2.4439586923108436e-05,2.556477665901184,-4.610666656494141,0.23170889417330423,2.4054439563769847e-05
1014,1.6814463138580322,-4.83,0.19249337911605835,2.44348484557122e-05,2.543127950032552,-4.6116666475931805,0.22875648538271587,2.4066229889285752e-05
1015,3.0477123260498047,-4.43,0.2616365849971771,2.4478013074258342e-05,2.5631446997324625,-4.602333307266235,0.22715426484743753,2.408049682950756e-05
1016,5.8107750415802,-3.71,0.14658041298389435,2.4513723474228755e-05,2.564793078104655,-4.586999972661336,0.22058500399192174,2.409983195927149e-05
1017,2.0140771865844727,-4.71,0.3114745318889618,2.450662213959731e-05,2.5598029136657714,-4.591999975840251,0.2235716869433721,2.4120313779955418e-05
1018,4.263426780700684,-4.1,0.2110733985900879,2.4633925931993872e-05,2.664714813232422,-4.5619999726613365,0.22275669475396473,2.414513370846786e-05
1019,2.198765516281128,-4.65,0.19761162996292114,2.46732361119939e-05,2.665838273366292,-4.5649999777476,0.22241481741269428,2.4171329944996007e-05
1020,2.2799787521362305,-4.5099998,0.2015172243118286,2.4711835067137145e-05,2.6602550665537517,-4.5586666425069176,0.22079561452070873,2.4198071150749457e-05
1021,3.1974995136260986,-4.5099998,0.26255667209625244,2.4719249267945997e-05,2.6536123355229697,-4.5619999726613365,0.22479974230130514,2.4224170798940272e-05
1022,4.645305871963501,-4.4700003,0.37683677673339844,2.457751725160051e-05,2.730190221468608,-4.5523333072662355,0.2264908581972122,2.4245579879789148e-05
1023,2.3651444911956787,-4.7,0.14323857426643372,2.453367051202804e-05,2.7041280190149943,-4.569666639963786,0.22240739266077678,2.4267479481447178e-05
1024,2.1979432106018066,-4.5099998,0.1476960927248001,2.4540251615690067e-05,2.7385436932245892,-4.554999971389771,0.22130861381689707,2.428963647010581e-05
1025,4.745026588439941,-4.32,0.20774401724338531,2.4521870727767237e-05,2.767940632502238,-4.5523333072662355,0.22154766470193862,2.4313011272170117e-05
1026,4.845370531082153,-4.16,0.10599274188280106,2.4495051548001356e-05,2.8628433465957643,-4.535666640599569,0.21759020760655404,2.433710906188935e-05
1027,2.747493028640747,-4.35,0.16039930284023285,2.449262137815822e-05,2.867855350176493,-4.528666639328003,0.2129317782819271,2.4362232640366225e-05
1028,3.546261787414551,-4.6,0.19599492847919464,2.4421800844720565e-05,2.906133262316386,-4.528333298365275,0.21143215571840604,2.4383767049585002e-05
1029,1.1328482627868652,-5.0,0.0,2.4421800844720565e-05,2.8772964239120484,-4.5396666367848715,0.20229213908314705,2.4403580755461008e-05
1030,3.3473517894744873,-4.42,0.2066245824098587,2.4325885533471592e-05,2.916694712638855,-4.531666644414266,0.20174126749237378,2.4417816469698057e-05
1031,2.114435911178589,-4.71,0.3832937479019165,2.431729262752924e-05,2.949462906519572,-4.521999979019165,0.214517725755771,2.443176575373703e-05
1032,1.1815664768218994,-5.0,0.2572387754917145,2.4325590857188217e-05,2.9322282791137697,-4.525999975204468,0.217502844085296,2.4444260937646807e-05
1033,2.415581226348877,-4.6,0.2104327231645584,2.4347988073714077e-05,2.9333600203196206,-4.522999970118205,0.21862728223204614,2.445480416402764e-05
1034,2.6296324729919434,-4.54,0.2026311457157135,2.4363092961721122e-05,2.913892451922099,-4.529666630427043,0.2188831937809785,2.4461327848257496e-05
1035,4.396016597747803,-4.15,0.15578031539916992,2.4319499061675742e-05,2.9438878933588666,-4.519333299001058,0.21678766136368116,2.4460701570205857e-05
1036,4.329781770706177,-4.38,0.199503093957901,2.420432610961143e-05,2.932240915298462,-4.530666637420654,0.21393919015924137,2.4454236214902873e-05
1037,1.1323268413543701,-4.95,0.0,2.420432610961143e-05,2.790724682807922,-4.552999957402547,0.20305185839533807,2.4449564079986885e-05
1038,1.348592758178711,-4.93,0.23645149171352386,2.419560587441083e-05,2.79680651028951,-4.550666618347168,0.20371332690119742,2.4444684337746974e-05
1039,2.3973536491394043,-4.69,0.2964076101779938,2.415128255961463e-05,2.8251151561737062,-4.553999948501587,0.20163142308592796,2.4438407429746196e-05
1040,3.8165760040283203,-4.65,0.176101952791214,2.4074752218439244e-05,2.8429805278778075,-4.567666625976562,0.19998949393630028,2.4427551882884774e-05
1041,2.3615224361419678,-4.84,0.29098963737487793,2.402499558229465e-05,2.8523300250371295,-4.572333304087321,0.20106563592950502,2.441366165536844e-05
1042,11.390257835388184,-2.5300014,0.20282910764217377,2.425195270916447e-05,3.1570661067962646,-4.498333350817362,0.19803768172860145,2.4407407181570306e-05
1043,2.263139009475708,-4.7,0.338517427444458,2.427052822895348e-05,3.1947736660639445,-4.488333344459534,0.20932159597675007,2.440177189176514e-05
1044,1.1318564414978027,-5.0,0.338517427444458,2.427052822895348e-05,3.1764540036519366,-4.494000013669332,0.21418906425436338,2.4396294550873186e-05
1045,4.579780101776123,-4.04,0.25066930055618286,2.440862044750247e-05,3.227522929509481,-4.481000018119812,0.21382348810633023,2.4393981463314654e-05
1046,2.480804920196533,-4.7,0.4494193494319916,2.4450786440866068e-05,3.1165239254633588,-4.514000010490418,0.22391811932126682,2.4391883562202567e-05
1047,5.694056510925293,-3.7700002,0.13257929682731628,2.438812043692451e-05,3.2391899029413858,-4.482666683197022,0.21795494481921196,2.4387933505446804e-05
1048,3.546804189682007,-4.51,0.13109152019023895,2.4326693164766766e-05,3.2153024832407633,-4.496333360671997,0.21528888220588366,2.43776924132059e-05
1049,2.2810420989990234,-4.7,0.23548036813735962,2.4280765501316637e-05,3.2180450359980264,-4.49800001780192,0.21655117347836494,2.436461005951666e-05
1050,5.4784252643585205,-4.4300003,0.22491176426410675,2.423715704935603e-05,3.3246599197387696,-4.495333369572958,0.2173309914767742,2.4348787458923956e-05
1051,2.331336259841919,-4.85,0.23199157416820526,2.4226577806985006e-05,3.295787811279297,-4.5066667079925535,0.21631215487917263,2.433236507689192e-05
1052,2.514935255050659,-4.7,0.1903986632823944,2.4197439415729605e-05,3.224775457382202,-4.514333359400431,0.2100975510974725,2.4319695815696225e-05
1053,3.57952618598938,-4.5099998,0.20607933402061462,2.4158263840945438e-05,3.265254847208659,-4.50800002415975,0.21219224308927853,2.4307182259993474e-05
1054,2.380458354949951,-4.79,0.33529403805732727,2.414073605905287e-05,3.271338685353597,-4.517333364486694,0.2184455079336961,2.4293865074772232e-05
1055,3.2311768531799316,-4.2799997,0.25136828422546387,2.4143359041772783e-05,3.2208770275115968,-4.516000016530355,0.21989965016643206,2.428124801857242e-05
1056,1.1480615139007568,-4.95,0.2596243917942047,2.4146449504769407e-05,3.09763339360555,-4.5423333485921225,0.22502070516347886,2.4269627950464685e-05
1057,1.1831581592559814,-4.93,0.17104817926883698,2.4150296667357907e-05,3.0454888979593915,-4.561666679382324,0.225375667711099,2.4258217126771343e-05
1058,4.395381212234497,-4.13,0.21480676531791687,2.411402965663001e-05,3.073792878786723,-4.546000019709269,0.2260027289390564,2.4247958087168324e-05
1059,2.2148938179016113,-4.84,0.22744548320770264,2.410158413113095e-05,3.109861063957214,-4.5406666914621985,0.23358424504597983,2.4237284196715337e-05
1060,2.8157896995544434,-4.46,0.16041317582130432,2.4084401957225055e-05,3.0921423276265463,-4.542000023523967,0.23204386482636133,2.4229234744173784e-05
1061,5.709772109985352,-3.89,0.2645335793495178,2.4042217773967423e-05,3.2119868675867718,-4.514666692415873,0.22808519254128137,2.4220065582388392e-05
1062,2.2306416034698486,-4.66,0.20712631940841675,2.403343933110591e-05,3.2469560384750364,-4.503333353996277,0.2264147773385048,2.4210327198185647e-05
1063,2.730813980102539,-4.79,0.19484761357307434,2.401182609901298e-05,3.257463796933492,-4.509666689236959,0.2258952736854553,2.4199121799028945e-05
1064,2.4975736141204834,-4.6,0.30852392315864563,2.4018303520279005e-05,3.2530618349711102,-4.51166668732961,0.22942503293355307,2.418762881764754e-05
1065,4.346375465393066,-4.15,0.1774103343486786,2.397460957581643e-05,3.2514071305592855,-4.51166668732961,0.23014603356520336,2.417613250145223e-05
1066,5.0448126792907715,-4.41,0.17793229222297668,2.3942540792631917e-05,3.275241494178772,-4.5126666784286495,0.22942700684070588,2.416740632421958e-05
1067,5.727870941162109,-3.6100004,0.2284029722213745,2.3951972252689302e-05,3.4284262975056965,-4.468000030517578,0.23704043924808502,2.415899452898884e-05
1068,1.1829707622528076,-5.0,0.2020544409751892,2.3958918973221444e-05,3.4229055643081665,-4.470333369572957,0.23589387089014052,2.4151104965615863e-05
1069,2.514047145843506,-4.79,0.17406299710273743,2.4003820726647973e-05,3.4267953475316366,-4.473666699727376,0.23181571712096533,2.414618957118364e-05
1070,1.9816677570343018,-4.66,0.24146239459514618,2.404487895546481e-05,3.3656317392985025,-4.474000024795532,0.23399439851442974,2.4145193795751158e-05
1071,2.2147204875946045,-4.75,0.26088055968284607,2.402625796094071e-05,3.3607383410135907,-4.471000019709269,0.232990762591362,2.4145235875039363e-05
1072,4.528480052947998,-4.31,0.30779871344566345,2.3900727683212608e-05,3.132012414932251,-4.530333304405213,0.23648974945147833,2.41335283741743e-05
1073,2.3152060508728027,-4.85,0.2875320315361023,2.386343476246111e-05,3.1337479829788206,-4.535333307584127,0.23479023625453313,2.4119958591957887e-05
1074,5.560247182846069,-4.19,0.22233062982559204,2.373054485360626e-05,3.2813610076904296,-4.5083333094914755,0.23091734300057093,2.410195914611298e-05
1075,2.1313562393188477,-4.62,0.20629450678825378,2.3763517674524337e-05,3.1997468789418537,-4.527666640281677,0.22943818320830664,2.408045572034704e-05
1076,1.1831936836242676,-5.0,0.3664119243621826,2.3773993234499358e-05,3.1564931710561117,-4.537666646639506,0.226671269039313,2.4057895946801484e-05
1077,3.529761791229248,-4.55,0.22562384605407715,2.385268635407556e-05,3.08435001373291,-4.5636666456858315,0.22977275401353836,2.404004814403985e-05
1078,4.794914484024048,-4.31,0.13909614086151123,2.382027196290437e-05,3.125953690210978,-4.556999969482422,0.23003957470258077,2.4023167437311107e-05
1079,5.01241135597229,-4.36,0.3004511296749115,2.37617550737923e-05,3.216999332110087,-4.545666646957398,0.2322052667538325,2.4005867089726962e-05
1080,4.178771257400513,-4.38,0.23391032218933105,2.371509799559135e-05,3.1736775318781536,-4.543999973932902,0.2325052186846733,2.398846512126814e-05
1081,2.3320212364196777,-4.61,0.2444491982460022,2.373221104789991e-05,3.1737003644307453,-4.535999981562297,0.23292047282059988,2.3971986229298638e-05
1082,2.8801615238189697,-4.44,0.360848993062973,2.37416970776394e-05,3.185874573389689,-4.527333323160807,0.2386021504799525,2.395679481802896e-05
1083,4.279627561569214,-4.0499997,0.34660208225250244,2.360929829592351e-05,3.2092112859090167,-4.511999988555909,0.2432862420876821,2.3938495966528233e-05
1084,5.594414234161377,-4.23,0.2353471964597702,2.351046168769244e-05,3.316343148549398,-4.49333332379659,0.23995468070109685,2.3917486820816218e-05
1085,4.396527051925659,-4.09,0.13310116529464722,2.343501000723336e-05,3.3551881551742553,-4.48700000445048,0.23601244340340297,2.389387518633157e-05
1086,4.528247833251953,-4.2799997,0.3192424774169922,2.3415781470248476e-05,3.467861032485962,-4.464666668574015,0.23799971292416255,2.386951958518087e-05
1087,4.512273788452148,-4.14,0.27800482511520386,2.3472199245588854e-05,3.5788315534591675,-4.4383333365122475,0.24156493445237479,2.384691633778857e-05
1088,2.181145191192627,-4.61,0.20204879343509674,2.3481828975491226e-05,3.5050236860911053,-4.4543333371480305,0.24113966872294743,2.382584298175061e-05
1089,5.4620749950408936,-4.24,0.2038080096244812,2.351881266804412e-05,3.6132630586624144,-4.434333324432373,0.24035175293684005,2.3806417266314385e-05
1090,2.5139153003692627,-4.79,0.2760302424430847,2.3528602469014004e-05,3.603200578689575,-4.445333321889241,0.24420565515756607,2.3787890616707347e-05
1091,2.1649742126464844,-4.7,0.2144659012556076,2.3506299839937128e-05,3.4850406487782797,-4.472333312034607,0.24253673255443572,2.3770026685573006e-05
1092,2.348177909851074,-4.7,0.42202526330947876,2.3475564375985414e-05,3.4889585256576536,-4.473666644096374,0.24970003068447114,2.3751430853735654e-05
1093,2.0544774532318115,-4.84,0.2797413468360901,2.345790562685579e-05,3.466413974761963,-4.47533331712087,0.2525298217932383,2.3732966837997083e-05
1094,2.823570966720581,-4.46,0.3001990020275116,2.3491087631555274e-05,3.477280553181966,-4.470666654904684,0.2522523244222005,2.3715392975039624e-05
1095,4.9790260791778564,-4.26,0.26958712935447693,2.356513505219482e-05,3.4983689069747923,-4.4743333260218305,0.25532488425572714,2.3701743824252238e-05
1096,3.4792487621307373,-4.18,0.17598865926265717,2.354467687837314e-05,3.446183443069458,-4.46666665871938,0.25526009649038317,2.3688481693776945e-05
1097,4.579787492752075,-4.08,0.24997490644454956,2.3494447304983623e-05,3.4079139947891237,-4.48233331044515,0.25597916096448897,2.3673230862186757e-05
1098,2.2308242321014404,-4.66,0.30701500177383423,2.346061955904588e-05,3.442842443784078,-4.470999972025553,0.2594778463244438,2.3656620881714238e-05
1099,2.2476651668548584,-4.75,0.08563213795423508,2.3454287656932138e-05,3.4339630444844564,-4.469666639963786,0.2565301510194937,2.363830311272371e-05
1100,4.5300514698028564,-4.4700003,0.2733871638774872,2.3435986804543063e-05,3.5189091682434084,-4.463333320617676,0.25759430999557176,2.3618006707692984e-05
1101,2.0814969539642334,-4.75,0.23785021901130676,2.3401056751026772e-05,3.5144683837890627,-4.463333320617676,0.2568266319731871,2.359716666736252e-05
1102,2.214500665664673,-4.61,0.2327466905117035,2.337047590117436e-05,3.437335737546285,-4.473333326975505,0.2543248978753885,2.3579491607961244e-05
1103,11.022915124893188,-2.8200011,0.19144682586193085,2.347495683352463e-05,3.727592706680298,-4.405666700998942,0.2511220576862494,2.356654234366336e-05
1104,1.7974789142608643,-4.76,0.4117506742477417,2.348014822928235e-05,3.602167097727458,-4.424666706720988,0.25743605916698775,2.355819578951923e-05
1105,2.1821224689483643,-4.71,0.19985073804855347,2.345862412767019e-05,3.603859305381775,-4.427666711807251,0.2572212668756644,2.354803267129076e-05
1106,4.662317991256714,-4.0,0.22903604805469513,2.3527665689471178e-05,3.71983011563619,-4.394333378473918,0.25264207099874814,2.3539821753123155e-05
1107,1.9476323127746582,-4.76,0.22182120382785797,2.355988726776559e-05,3.66709246635437,-4.401333379745483,0.25251531625787416,2.353006178357949e-05
1108,2.3314945697784424,-4.71,0.35624146461486816,2.3598173356731422e-05,3.58497846921285,-4.414666716257731,0.2597534937163194,2.352265849670706e-05
1109,4.794941186904907,-4.04,0.23606786131858826,2.3600430722581223e-05,3.5777294635772705,-4.4040000438690186,0.2576073847711086,2.3517281018333355e-05
1110,2.4809603691101074,-4.6,0.3030540943145752,2.3569949917146005e-05,3.521135767300924,-4.41133337020874,0.2599121771752834,2.3512442749051842e-05
1111,1.1503231525421143,-4.95,0.2726171016693115,2.3565477022202685e-05,3.4817458311716716,-4.422666692733765,0.26085110728939376,2.3506884948195268e-05
1112,1.4479241371154785,-4.88,0.16917166113853455,2.3576023522764444e-05,3.4340045849482217,-4.43733336130778,0.25446186289191247,2.3501362496366102e-05
1113,4.645134449005127,-4.14,0.09996392577886581,2.3539108951808885e-05,3.446188147862752,-4.440333366394043,0.24624059100945792,2.3499022851562283e-05
1114,1.9980812072753906,-4.67,0.3838101029396057,2.3551057893200777e-05,3.326310380299886,-4.455000034968058,0.25118935455878577,2.350037605841256e-05
1115,1.1824374198913574,-5.0,0.3188008666038513,2.3548866010969505e-05,3.219174059232076,-4.485333363215129,0.2573793446024259,2.35041712585371e-05
1116,3.130186080932617,-4.47,0.10844125598669052,2.351519106014166e-05,3.1725720008214315,-4.491666698455811,0.2503526372214158,2.3507484911533538e-05
1117,2.2150821685791016,-4.66,0.18590626120567322,2.3507269361289218e-05,3.0959989468256635,-4.509000031153361,0.24728268509109816,2.3508653915390216e-05
1118,2.164780855178833,-4.84,0.23986688256263733,2.350231989112217e-05,3.095453468958537,-4.51666669845581,0.24854328806201617,2.3509336945911247e-05
1119,2.7296745777130127,-4.55,0.12342506647109985,2.3513412088504992e-05,3.0043734550476073,-4.527000045776367,0.24586385662357013,2.3509156926593276e-05
1120,4.262645244598389,-4.37,0.12962622940540314,2.3509946913691238e-05,3.0626644531885785,-4.513000043233236,0.2409837228556474,2.3508535074749187e-05
1121,2.814579963684082,-4.59,0.30578500032424927,2.3476959540857933e-05,3.0843179782231647,-4.509333388010661,0.24402769282460213,2.3507557064779878e-05
1122,6.327739477157593,-3.92,0.21652144193649292,2.352495357627049e-05,3.2169700304667157,-4.483333396911621,0.2371775654455026,2.3509203371456047e-05
1123,5.577625751495361,-3.91,0.42964237928390503,2.350944487261586e-05,3.3344083070755004,-4.452333394686381,0.24217426652709642,2.3510921346314716e-05
1124,1.9653642177581787,-4.66,0.1654394418001175,2.352959563722834e-05,3.3058014154434203,-4.459000054995219,0.2376822811861833,2.351220494650382e-05
1125,5.594120264053345,-3.8600001,0.2938123643398285,2.3614004021510482e-05,3.32630455493927,-4.445666718482971,0.23848978901902834,2.3513833912147675e-05
1126,1.1159064769744873,-5.0,0.22373029589653015,2.3629101633559912e-05,3.247526478767395,-4.473000057538351,0.24008117690682412,2.35166480706539e-05
1127,2.348114013671875,-4.74,0.14013127982616425,2.3617261831532232e-05,3.173137362798055,-4.495000052452087,0.23641972268621128,2.352074188820552e-05
1128,4.81256628036499,-3.85,0.22338968515396118,2.3475609850720502e-05,3.2591954310735067,-4.468000054359436,0.2336322121322155,2.3521241564594676e-05
1129,3.280043363571167,-4.47,0.16263766586780548,2.3459693693439476e-05,3.293608037630717,-4.458666714032491,0.23619906306266786,2.3521421765811587e-05
1130,2.4141085147857666,-4.65,0.3722013831138611,2.3427912310580723e-05,3.223076605796814,-4.464666708310445,0.23949287037054698,2.3521152616012842e-05
1131,2.313987970352173,-4.82,0.2644602954387665,2.3416023395839147e-05,3.2308263063430784,-4.467000047365825,0.24037987291812896,2.3521651504173253e-05
1132,2.5146484375,-4.61,0.24996262788772583,2.3390746719087474e-05,3.240831232070923,-4.467000047365825,0.2409537374973297,2.352232719810369e-05
1133,2.4974725246429443,-4.41,0.14493778347969055,2.3342483473243192e-05,2.9566498120625813,-4.520000004768372,0.23940343608458836,2.3517911419427643e-05
1134,2.1152901649475098,-4.8,0.2934616804122925,2.3331353077082895e-05,2.967243520418803,-4.521333336830139,0.23546046962340672,2.3512951581020996e-05
1135,2.1975433826446533,-4.42,0.34355616569519043,2.3329479517997243e-05,2.967757550875346,-4.511666671435038,0.24025065054496128,2.350864676069856e-05
1136,2.1808176040649414,-4.84,0.20655785501003265,2.32890852203127e-05,2.885040871302287,-4.539666676521302,0.23950137744347255,2.350069407839328e-05
1137,5.711245536804199,-3.8600001,0.27495142817497253,2.3148673790274188e-05,3.0104946454366046,-4.5096666733423865,0.2412723849217097,2.34869869624769e-05
1138,2.0982985496520996,-4.7,0.13144169747829437,2.309551382495556e-05,3.0027214447657267,-4.509333332379659,0.23377905935049056,2.347023164475104e-05
1139,3.096803665161133,-4.43,0.17057453095912933,2.3080361643224023e-05,2.9461168607076007,-4.522333327929179,0.2315959483385086,2.3452896008772466e-05
1140,3.7466940879821777,-4.51,0.30707982182502747,2.3182823497336358e-05,2.988307984670003,-4.519333338737487,0.2317301392555237,2.3439991794778812e-05
1141,2.0810048580169678,-4.81,0.303637832403183,2.3236183551489376e-05,3.019330708185832,-4.514666676521301,0.2327641636133194,2.3429015345755034e-05
1142,1.1168293952941895,-5.0,0.4340055286884308,2.3253183826454915e-05,3.0082942167917888,-4.518666672706604,0.24159195919831594,2.3418254022544717e-05
1143,3.512519359588623,-4.52,0.21206508576869965,2.324698471056763e-05,2.9705403804779054,-4.531333343187968,0.2453286645313104,2.3408516547836673e-05
1144,3.6138620376586914,-4.61,0.17262254655361176,2.323243097634986e-05,3.024399741490682,-4.529333345095316,0.23828907931844392,2.339789565060831e-05
1145,4.42885684967041,-4.51,0.11981385201215744,2.3241884264280088e-05,3.1326137224833173,-4.513000019391378,0.23165617883205414,2.338766292571866e-05
1146,2.4145307540893555,-4.69,0.14554187655448914,2.3263582988874987e-05,3.108758544921875,-4.520333361625672,0.2328928661843141,2.3379275990009774e-05
1147,2.181133508682251,-4.67,0.44706645607948303,2.329966264369432e-05,3.1076269229253133,-4.520666702588399,0.2415982060134411,2.3372355766089944e-05
1148,2.2307095527648926,-4.7,0.22079624235630035,2.3318625608226284e-05,3.109824546178182,-4.51600002447764,0.24096251800656318,2.3366232623326746e-05
1149,3.480253219604492,-4.52,0.3437643349170685,2.336874240427278e-05,3.1348438342412313,-4.515000017484029,0.24830716028809546,2.3361410300519006e-05
1150,3.0805535316467285,-4.62,0.22297239303588867,2.347213012399152e-05,3.0954407771428425,-4.523333350817363,0.25141869907577835,2.336014974086235e-05
1151,5.5623602867126465,-3.77,0.23873713612556458,2.3452075765817426e-05,3.187033454577128,-4.496000011761983,0.2491837702691555,2.3359320281694332e-05
1152,4.628242015838623,-4.14,0.19679412245750427,2.33756782108685e-05,3.130383539199829,-4.503333338101705,0.2485261929531892,2.3354344436180932e-05
1153,2.514075517654419,-4.5099998,0.14977853000164032,2.335299905098509e-05,3.028265198071798,-4.5233333269755045,0.23919739797711373,2.3349129575459906e-05
1154,4.412899732589722,-4.15,0.1821632832288742,2.324268098163884e-05,3.109849715232849,-4.506333335240682,0.23975485935807228,2.3339565753606924e-05
1155,2.115232229232788,-4.85,0.15611138939857483,2.321517968084663e-05,2.9938867807388307,-4.5393333276112875,0.23516482686003048,2.332627160891813e-05
1156,4.328398942947388,-4.27,0.2195562720298767,2.3194970708573237e-05,3.1009698629379274,-4.514999993642172,0.23502569273114204,2.331180057808524e-05
1157,6.843822956085205,-3.8500001,0.274368017911911,2.3271441023098305e-05,3.2508268276850383,-4.485333339373271,0.2395002506673336,2.3300273217804108e-05
1158,4.246389865875244,-4.47,0.21546313166618347,2.329124981770292e-05,3.2319542805353803,-4.50600000222524,0.239236032217741,2.3294127883370188e-05
1159,4.545866012573242,-4.33,0.14011654257774353,2.3275955754797906e-05,3.274148368835449,-4.501333340009054,0.23848532810807227,2.328800328541547e-05
1160,2.1812281608581543,-4.7,0.2945463955402374,2.327257243450731e-05,3.2663856903711954,-4.502999997138977,0.23589682852228483,2.3282825289546356e-05
1161,5.045186281204224,-4.2,0.15359386801719666,2.3208023776533082e-05,3.357425634066264,-4.482333318392436,0.23220128094156584,2.3275891968902822e-05
1162,2.6302120685577393,-4.6,0.10251937806606293,2.3199485440272838e-05,3.3612777551015216,-4.481999977429708,0.2272865059475104,2.3269516592942333e-05
1163,2.3975865840911865,-4.81,0.2165497988462448,2.3196656911750324e-05,3.3579482237497964,-4.495333313941956,0.22967357312639555,2.3264655707559236e-05
1164,2.1982545852661133,-4.61,0.23968473076820374,2.3178219635155983e-05,3.3607137044270834,-4.4889999787012735,0.22788100813825926,2.3259551259495007e-05
1165,4.429215908050537,-4.29,0.15029297769069672,2.3100565158529207e-05,3.4351027886072796,-4.484666641553243,0.2214389018714428,2.3251920780846072e-05
1166,1.981346607208252,-4.52,0.1929207742214203,2.304248664586339e-05,3.4284537553787233,-4.47399996916453,0.2209843325118224,2.3243700828364428e-05
1167,2.4480247497558594,-4.42,0.40433448553085327,2.2959882699069567e-05,3.3196797291437785,-4.492666633923848,0.22529710109035175,2.3237407791990942e-05
1168,4.178694486618042,-4.38,0.23999617993831635,2.289189797011204e-05,3.3890262603759767,-4.481999977429708,0.22891558383901914,2.323062059682949e-05
1169,2.331768035888672,-4.65,0.22528505325317383,2.291723467351403e-05,3.363525072733561,-4.489333319664001,0.2307392679154873,2.3225183031172492e-05
1170,4.429072618484497,-4.29,0.20415529608726501,2.290373777213972e-05,3.386271023750305,-4.481999977429708,0.2273084503908952,2.3215880173665936e-05
1171,1.9983983039855957,-4.85,0.1571412831544876,2.2897353119333275e-05,3.3835174719492596,-4.483333309491475,0.22242523208260537,2.32045858259274e-05
1172,2.1809158325195312,-4.65,0.12952440977096558,2.2904159777681343e-05,3.418987019856771,-4.471666646003723,0.21227586145202318,2.319295169096828e-05
1173,6.077503442764282,-4.27,0.26213157176971436,2.2893500499776565e-05,3.5044864892959593,-4.46333331267039,0.21394474431872368,2.3181168883941913e-05
1174,1.7486884593963623,-4.9,0.19284431636333466,2.290516931680031e-05,3.442314036687215,-4.4729999780654905,0.21461880331238112,2.3170260161956926e-05
1175,2.796391010284424,-4.66,0.3514462411403656,2.2891326807439327e-05,3.3878985087076825,-4.4779999653498335,0.22233988294998805,2.3158574913395567e-05
1176,2.098775625228882,-4.56,0.32414859533309937,2.2888723833602853e-05,3.3773733377456665,-4.473666628201802,0.2282934402426084,2.3146079608219832e-05
1177,2.2813708782196045,-4.8,0.21073004603385925,2.290328120579943e-05,3.3807145833969114,-4.4779999653498335,0.22041555990775427,2.3132866893623334e-05
1178,2.0817103385925293,-4.8,0.18722034990787506,2.2920965420780703e-05,3.3757479429244994,-4.481333311398824,0.21929636349280676,2.3119611554041816e-05
1179,3.479158639907837,-4.51,0.2259136587381363,2.2920266928849742e-05,3.375711456934611,-4.480999986330668,0.2153680076201757,2.3104662371527714e-05
1180,1.1657705307006836,-5.0,0.3026397228240967,2.2924719814909622e-05,3.311885356903076,-4.4936666568120325,0.2180235852797826,2.3086415361224984e-05
1181,3.2633304595947266,-4.42,0.11589442193508148,2.2904767320142128e-05,3.235251029332479,-4.515333326657613,0.21392882814009984,2.306817174636914e-05
1182,4.462862014770508,-4.19,0.2502738833427429,2.2900774638401344e-05,3.2297383626302083,-4.516999999682109,0.21571148683627447,2.3052341627286903e-05
1183,4.712092638015747,-4.22,0.15836101770401,2.2838677978143096e-05,3.303005599975586,-4.507333334287008,0.21599756975968679,2.3035197591525504e-05
1184,2.3309929370880127,-4.42,0.15542523562908173,2.279709769936744e-05,3.2336087067921957,-4.516333333651224,0.21510630150636037,2.302034481544979e-05
1185,2.4803247451782227,-4.79,0.23061180114746094,2.2772912416257896e-05,3.24577845732371,-4.5143333355585735,0.21758964856465657,2.3005602573296833e-05
1186,2.5984742641448975,-4.55,0.25182515382766724,2.2768914277548902e-05,3.188114301363627,-4.523666675885519,0.21866527795791627,2.2991400692262685e-05
1187,2.431342840194702,-4.61,0.16046565771102905,2.2798480131314136e-05,3.0410316308339436,-4.54900000890096,0.21486853261788685,2.2975635329203214e-05
1188,4.212695598602295,-4.34,0.2998712658882141,2.2851672838442028e-05,3.039908488591512,-4.544666687647502,0.21768213709195455,2.2960982763227853e-05
